"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"1654","Vesterbro-Kongens Enghave",4.5,4,5,184,55.666687,12.555686,"E"
"1655","Vesterbro-Kongens Enghave",0,5,2,146,55.663924,12.552347,"E"
"1656","Vesterbro-Kongens Enghave",0,5,3,159,55.665434,12.553919,"E"
"1657","Vesterbro-Kongens Enghave",0,4,2,147,55.664651,12.553668,"E"
"1658","Vesterbro-Kongens Enghave",5,4,2,147,55.665185,12.552479,"E"
"1659","Vesterbro-Kongens Enghave",4.5,3,1,161,55.66549,12.556549,"E"
"1660","Vesterbro-Kongens Enghave",0,2,1,162,55.663773,12.55286,"E"
"1661","Vesterbro-Kongens Enghave",0,4,3,147,55.665448,12.556366,"E"
"1662","Vesterbro-Kongens Enghave",0,4,1,164,55.660727,12.557911,"E"
"1663","Vesterbro-Kongens Enghave",5,5,3,162,55.66399,12.552494,"E"
"1664","Vesterbro-Kongens Enghave",5,2,1,147,55.664689,12.556757,"E"
"1665","Vesterbro-Kongens Enghave",5,2,1,176,55.664127,12.552846,"E"
"1666","Vesterbro-Kongens Enghave",4.5,5,2,159,55.664709,12.554744,"E"
"1667","Vesterbro-Kongens Enghave",5,4,2,161,55.665108,12.553587,"E"
"1668","Vesterbro-Kongens Enghave",4.5,2,2,162,55.671148,12.554829,"E"
"1669","Nørrebro",0,4,2,181,55.691585,12.557104,"E"
"1670","Indre By",4.5,5,2,147,55.689277,12.574463,"E"
"1671","Indre By",4.5,2,2,155,55.685954,12.589512,"E"
"1672","Indre By",4.5,5,3,147,55.686718,12.588079,"E"
"1673","Vesterbro-Kongens Enghave",5,4,2,147,55.665714,12.55575,"E"
"1674","Vesterbro-Kongens Enghave",5,4,2,176,55.665391,12.556204,"E"
"1675","Indre By",4.5,6,4,147,55.672379,12.590514,"E"
"1676","Amager Vest",0,6,4,185,55.654539,12.56531,"E"
"1677","Vesterbro-Kongens Enghave",0,4,2,147,55.660426,12.560929,"E"
"1678","Vesterbro-Kongens Enghave",0,8,3,176,55.668053,12.545933,"E"
"1679","Vesterbro-Kongens Enghave",4,6,2,162,55.665906,12.540865,"E"
"1680","Vesterbro-Kongens Enghave",5,5,2,169,55.666621,12.543626,"E"
"1681","Vesterbro-Kongens Enghave",0,4,3,155,55.665893,12.54186,"E"
"1682","Vesterbro-Kongens Enghave",0,6,2,176,55.667544,12.539646,"E"
"1683","Vesterbro-Kongens Enghave",5,4,2,162,55.666435,12.546053,"E"
"1684","Vesterbro-Kongens Enghave",0,3,1,184,55.667364,12.545989,"E"
"1685","Vesterbro-Kongens Enghave",0,6,3,155,55.666754,12.54943,"E"
"1686","Vesterbro-Kongens Enghave",0,6,2,147,55.667103,12.54822,"E"
"1687","Vesterbro-Kongens Enghave",5,8,4,176,55.667336,12.547494,"E"
"1688","Vesterbro-Kongens Enghave",0,4,2,162,55.667164,12.549735,"E"
"1689","Vesterbro-Kongens Enghave",5,4,2,147,55.669484,12.544141,"E"
"1690","Vesterbro-Kongens Enghave",5,7,2,147,55.668242,12.548419,"E"
"1691","Vesterbro-Kongens Enghave",5,6,3,176,55.668542,12.548477,"E"
"1692","Vesterbro-Kongens Enghave",0,2,2,162,55.670106,12.557244,"E"
"1693","Østerbro",5,2,1,192,55.70334,12.5838,"E"
"1694","Indre By",5,2,1,206,55.684334,12.566939,"E"
"1695","Indre By",5,2,1,199,55.670724,12.576188,"E"
"1696","Indre By",4.5,3,1,197,55.677326,12.573654,"E"
"1697","Vesterbro-Kongens Enghave",5,4,2,192,55.665063,12.552032,"E"
"1698","Amager Vest",4.5,4,1,206,55.659452,12.57047,"E"
"1699","Amager Vest",0,7,5,206,55.632258,12.59,"E"
"1700","Amager Vest",0,4,1,206,55.648243,12.58905,"E"
"1701","Indre By",0,4,2,206,55.679661,12.569038,"E"
"1702","Indre By",5,4,2,192,55.679182,12.567515,"E"
"1703","Valby",0,7,4,206,55.666205,12.489359,"E"
"1704","Indre By",0,3,2,206,55.682177,12.587445,"E"
"1705","Vesterbro-Kongens Enghave",5,4,2,206,55.672505,12.553758,"E"
"1706","Vesterbro-Kongens Enghave",5,6,3,199,55.670443,12.558717,"E"
"1707","Indre By",5,5,4,205,55.689887,12.570451,"E"
"1708","Amager Vest",0,2,1,206,55.618897,12.570319,"E"
"1709","Amager Vest",0,3,1,192,55.659965,12.568663,"E"
"1710","Indre By",5,3,1,204,55.678639,12.578324,"E"
"1711","Indre By",5,4,2,190,55.678941,12.575209,"E"
"1712","Vesterbro-Kongens Enghave",0,2,1,206,55.646602,12.547414,"E"
"1713","Nørrebro",4,7,4,206,55.699362,12.553032,"E"
"1714","Indre By",5,4,2,206,55.687686,12.581761,"E"
"1715","Vesterbro-Kongens Enghave",5,2,1,199,55.661547,12.565051,"E"
"1716","Indre By",5,4,1,206,55.678717,12.581544,"E"
"1717","Amager Øst",5,4,2,206,55.661999,12.604453,"E"
"1718","Vanløse",4.5,4,2,192,55.692711,12.481666,"E"
"1719","Amager Vest",0,5,2,204,55.668442,12.578902,"E"
"1720","Amager Øst",0,8,4,206,55.656757,12.626056,"E"
"1721","Indre By",5,4,0,192,55.686274,12.588135,"E"
"1722","Indre By",0,6,3,192,55.684032,12.571125,"E"
"1723","Amager Vest",4.5,4,2,199,55.659401,12.56843,"E"
"1724","Vesterbro-Kongens Enghave",5,4,2,191,55.670069,12.562775,"E"
"1725","Indre By",5,4,2,192,55.67513,12.575369,"E"
"1726","Indre By",4.5,4,1,192,55.67789,12.58257,"E"
"1727","Indre By",0,4,2,206,55.685896,12.595223,"E"
"1728","Indre By",5,6,3,192,55.685792,12.568953,"E"
"1729","Indre By",0,4,2,186,55.681998,12.5729,"E"
"1730","Vesterbro-Kongens Enghave",0,4,1,206,55.673304,12.559968,"E"
"1731","Amager Vest",0,4,2,192,55.654215,12.568729,"E"
"1732","Amager Vest",0,4,2,192,55.659346,12.604377,"E"
"1733","Indre By",0,3,1,192,55.678248,12.589307,"E"
"1734","Nørrebro",5,4,2,192,55.690061,12.559939,"E"
"1735","Amager Vest",5,8,4,192,55.640734,12.587036,"E"
"1736","Indre By",5,3,2,206,55.676508,12.577949,"E"
"1737","Indre By",0,6,2,199,55.681046,12.580482,"E"
"1738","Amager Øst",5,6,3,192,55.657094,12.624364,"E"
"1739","Indre By",5,4,2,206,55.687302,12.594618,"E"
"1740","Indre By",5,4,2,199,55.679941,12.590282,"E"
"1741","Nørrebro",4.5,2,1,192,55.694404,12.553305,"E"
"1742","Indre By",5,2,1,192,55.681776,12.574129,"E"
"1743","Indre By",5,4,2,192,55.681437,12.564096,"E"
"1744","Nørrebro",0,8,5,192,55.696766,12.546931,"E"
"1745","Indre By",5,2,1,192,55.683541,12.570741,"E"
"1746","Indre By",0,2,1,192,55.67976,12.570326,"E"
"1747","Indre By",0,4,2,206,55.678967,12.588091,"E"
"1748","Indre By",4.5,4,2,192,55.682722,12.574128,"E"
"1749","Vesterbro-Kongens Enghave",0,5,4,191,55.646321,12.549918,"E"
"1750","Indre By",4.5,6,2,206,55.678508,12.567843,"E"
"1751","Amager Øst",0,6,2,206,55.668784,12.612568,"E"
"1752","Vesterbro-Kongens Enghave",4.5,3,1,206,55.667048,12.552991,"E"
"1753","Nørrebro",4.5,6,3,192,55.687024,12.557952,"E"
"1754","Indre By",4.5,2,1,206,55.678589,12.577364,"E"
"1755","Nørrebro",5,5,3,197,55.699136,12.553463,"E"
"1756","Amager Vest",5,4,2,192,55.659608,12.568291,"E"
"1757","Indre By",5,6,4,206,55.682164,12.591986,"E"
"1758","Indre By",0,5,3,188,55.6739,12.591371,"E"
"1759","Vesterbro-Kongens Enghave",0,2,1,192,55.647867,12.547397,"E"
"1760","Vesterbro-Kongens Enghave",0,8,4,199,55.667715,12.539834,"E"
"1761","Vesterbro-Kongens Enghave",5,4,2,186,55.669783,12.540949,"E"
"1762","Indre By",5,6,2,205,55.682052,12.576703,"E"
"1763","Indre By",4.5,4,2,192,55.693549,12.575793,"E"
"1764","Amager Øst",0,2,1,206,55.66417,12.615886,"E"
"1765","Indre By",4.5,6,3,186,55.689806,12.596675,"E"
"1766","Bispebjerg",0,6,3,206,55.726147,12.539147,"E"
"1767","Indre By",0,2,1,191,55.683886,12.567111,"E"
"1768","Indre By",5,5,2,198,55.685717,12.584732,"E"
"1769","Indre By",5,3,1,192,55.683078,12.584204,"E"
"1770","Indre By",5,8,4,206,55.692391,12.57495,"E"
"1771","Vesterbro-Kongens Enghave",4.5,6,3,191,55.652358,12.548479,"E"
"1772","Amager Vest",4.5,5,2,192,55.666501,12.583329,"E"
"1773","Østerbro",5,6,3,199,55.708616,12.571884,"E"
"1774","Amager Vest",5,6,2,205,55.658161,12.566027,"E"
"1775","Vesterbro-Kongens Enghave",0,4,1,192,55.668372,12.5503,"E"
"1776","Amager Øst",0,4,2,196,55.657945,12.634637,"E"
"1777","Vesterbro-Kongens Enghave",0,4,1,192,55.665562,12.551174,"E"
"1778","Indre By",5,2,1,192,55.687106,12.567068,"E"
"1779","Nørrebro",5,5,3,199,55.691042,12.560834,"E"
"1780","Indre By",0,3,2,206,55.681207,12.576667,"E"
"1781","Indre By",4.5,6,2,192,55.681278,12.568999,"E"
"1782","Indre By",5,4,2,192,55.679325,12.57355,"E"
"1783","Indre By",4.5,4,2,192,55.682761,12.581716,"E"
"1784","Amager Vest",5,2,1,206,55.668618,12.578076,"E"
"1785","Amager Vest",5,6,3,199,55.659972,12.5843,"E"
"1786","Indre By",5,4,2,199,55.677403,12.589674,"E"
"1787","Amager Vest",0,5,2,196,55.616382,12.573685,"E"
"1788","Vesterbro-Kongens Enghave",5,7,3,206,55.67027,12.55785,"E"
"1789","Indre By",5,2,2,192,55.678937,12.567659,"E"
"1790","Indre By",0,4,2,205,55.670357,12.576332,"E"
"1791","Vesterbro-Kongens Enghave",4.5,4,1,147,55.668854,12.548665,"E"
"1792","Vesterbro-Kongens Enghave",0,4,2,147,55.668767,12.549066,"E"
"1793","Vesterbro-Kongens Enghave",5,10,5,164,55.669005,12.54854,"E"
"1794","Vesterbro-Kongens Enghave",4.5,7,3,147,55.668945,12.549435,"E"
"1795","Vesterbro-Kongens Enghave",0,6,3,161,55.67005,12.548203,"E"
"1796","Vesterbro-Kongens Enghave",4.5,5,3,147,55.666251,12.544112,"E"
"1797","Vesterbro-Kongens Enghave",0,5,3,176,55.669771,12.549418,"E"
"1798","Vesterbro-Kongens Enghave",0,6,2,147,55.667116,12.544423,"E"
"1799","Vesterbro-Kongens Enghave",5,6,4,155,55.667034,12.548303,"E"
"1800","Vesterbro-Kongens Enghave",0,4,2,147,55.666026,12.549166,"E"
"1801","Vesterbro-Kongens Enghave",4.5,4,2,147,55.667184,12.549701,"E"
"1802","Vesterbro-Kongens Enghave",4.5,4,2,147,55.666755,12.546001,"E"
"1803","Vesterbro-Kongens Enghave",0,2,1,162,55.66591,12.549113,"E"
"1804","Vesterbro-Kongens Enghave",5,3,2,147,55.667208,12.549293,"E"
"1805","Vesterbro-Kongens Enghave",5,3,1,147,55.667016,12.545114,"E"
"1806","Vesterbro-Kongens Enghave",0,3,1,169,55.666247,12.550295,"E"
"1807","Vesterbro-Kongens Enghave",5,3,1,150,55.666761,12.549508,"E"
"1808","Vesterbro-Kongens Enghave",5,4,2,147,55.666866,12.547329,"E"
"1809","Vesterbro-Kongens Enghave",5,2,2,147,55.670837,12.544207,"E"
"1810","Vesterbro-Kongens Enghave",0,5,3,159,55.670934,12.545557,"E"
"1811","Vesterbro-Kongens Enghave",0,5,2,146,55.671249,12.548898,"E"
"1812","Vesterbro-Kongens Enghave",0,6,3,176,55.671263,12.545942,"E"
"1813","Vesterbro-Kongens Enghave",0,6,3,162,55.672333,12.549384,"E"
"1814","Vesterbro-Kongens Enghave",0,6,4,184,55.667989,12.538606,"E"
"1815","Vesterbro-Kongens Enghave",4.5,8,3,176,55.670422,12.544729,"E"
"1816","Vesterbro-Kongens Enghave",0,6,3,147,55.669017,12.544685,"E"
"1817","Vesterbro-Kongens Enghave",5,4,2,169,55.669319,12.539341,"E"
"1818","Vesterbro-Kongens Enghave",0,2,1,147,55.670047,12.545441,"E"
"1819","Vesterbro-Kongens Enghave",5,2,1,147,55.669162,12.548959,"E"
"1820","Vesterbro-Kongens Enghave",5,5,2,173,55.671772,12.549531,"E"
"1821","Vesterbro-Kongens Enghave",4.5,4,2,147,55.670636,12.542834,"E"
"1822","Vesterbro-Kongens Enghave",4.5,2,1,175,55.667824,12.548427,"E"
"1823","Vesterbro-Kongens Enghave",5,4,2,147,55.668014,12.547403,"E"
"1824","Vesterbro-Kongens Enghave",0,5,2,147,55.67138,12.5465,"E"
"1825","Vesterbro-Kongens Enghave",0,4,1,176,55.671769,12.545785,"E"
"1826","Vesterbro-Kongens Enghave",0,4,1,180,55.66909,12.543154,"E"
"1827","Vesterbro-Kongens Enghave",0,5,3,181,55.667913,12.547313,"E"
"1828","Vesterbro-Kongens Enghave",4,6,4,169,55.670589,12.549521,"E"
"1829","Vesterbro-Kongens Enghave",0,4,2,147,55.670764,12.545332,"E"
"1830","Vesterbro-Kongens Enghave",4.5,4,2,162,55.670805,12.54716,"E"
"1831","Vesterbro-Kongens Enghave",4.5,4,2,155,55.67225,12.547583,"E"
"1832","Vesterbro-Kongens Enghave",5,2,1,147,55.668301,12.548392,"E"
"1833","Vesterbro-Kongens Enghave",4.5,2,2,159,55.671246,12.547655,"E"
"1834","Vesterbro-Kongens Enghave",5,4,2,147,55.668947,12.545576,"E"
"1835","Vesterbro-Kongens Enghave",5,4,3,176,55.671404,12.544366,"E"
"1836","Vesterbro-Kongens Enghave",4.5,2,1,147,55.67283,12.550144,"E"
"1837","Vesterbro-Kongens Enghave",5,2,1,155,55.668696,12.549466,"E"
"1838","Vesterbro-Kongens Enghave",0,3,1,155,55.670362,12.549475,"E"
"1839","Vesterbro-Kongens Enghave",0,5,3,146,55.667795,12.537411,"E"
"1840","Vesterbro-Kongens Enghave",5,4,3,162,55.671008,12.544624,"E"
"1841","Vesterbro-Kongens Enghave",4.5,2,0,147,55.670388,12.546839,"E"
"1842","Vesterbro-Kongens Enghave",5,4,2,146,55.667712,12.549399,"E"
"1843","Vesterbro-Kongens Enghave",5,5,3,176,55.668875,12.54635,"E"
"1844","Vesterbro-Kongens Enghave",0,4,2,147,55.668842,12.545077,"E"
"1845","Vesterbro-Kongens Enghave",3.5,3,1,155,55.67088,12.549122,"E"
"1846","Vesterbro-Kongens Enghave",0,4,2,147,55.670899,12.546743,"E"
"1847","Vesterbro-Kongens Enghave",5,4,2,180,55.674143,12.550345,"E"
"1848","Vesterbro-Kongens Enghave",4.5,10,3,180,55.670684,12.5441,"E"
"1849","Vesterbro-Kongens Enghave",4.5,5,2,147,55.673007,12.548198,"E"
"1850","Vesterbro-Kongens Enghave",5,2,1,176,55.669668,12.549138,"E"
"1851","Vesterbro-Kongens Enghave",5,4,3,145,55.670039,12.545683,"E"
"1852","Vesterbro-Kongens Enghave",0,4,2,155,55.671435,12.544781,"E"
"1853","Vesterbro-Kongens Enghave",4.5,4,2,162,55.671303,12.545023,"E"
"1854","Vesterbro-Kongens Enghave",5,2,2,176,55.667809,12.555353,"E"
"1855","Vesterbro-Kongens Enghave",5,3,1,147,55.674056,12.550463,"E"
"1856","Vesterbro-Kongens Enghave",4,2,1,147,55.672893,12.55817,"E"
"1857","Vesterbro-Kongens Enghave",5,2,1,147,55.669319,12.550374,"E"
"1858","Vesterbro-Kongens Enghave",0,4,2,176,55.667753,12.556558,"E"
"1859","Vesterbro-Kongens Enghave",0,5,3,153,55.670376,12.557503,"E"
"1860","Vesterbro-Kongens Enghave",5,2,1,147,55.671288,12.553886,"E"
"1861","Vesterbro-Kongens Enghave",4.5,5,3,162,55.671241,12.556338,"E"
"1862","Vesterbro-Kongens Enghave",5,2,1,155,55.673817,12.551733,"E"
"1863","Vesterbro-Kongens Enghave",0,3,2,155,55.666312,12.550655,"E"
"1864","Vesterbro-Kongens Enghave",5,5,2,173,55.67213,12.550605,"E"
"1865","Vesterbro-Kongens Enghave",5,2,3,176,55.672877,12.556133,"E"
"1866","Nørrebro",4.5,5,2,153,55.690792,12.554377,"E"
"1867","Indre By",4,3,1,146,55.680565,12.560816,"E"
"1868","Nørrebro",5,6,3,176,55.687513,12.561098,"E"
"1869","Vesterbro-Kongens Enghave",4.5,3,1,175,55.671158,12.544964,"E"
"1870","Vesterbro-Kongens Enghave",0,3,2,155,55.671508,12.547435,"E"
"1871","Vesterbro-Kongens Enghave",5,6,2,147,55.671574,12.544937,"E"
"1872","Vesterbro-Kongens Enghave",0,3,2,162,55.673202,12.550125,"E"
"1873","Østerbro",0,4,2,147,55.714512,12.570915,"E"
"1874","Vesterbro-Kongens Enghave",5,6,2,147,55.666142,12.55339,"E"
"1875","Vesterbro-Kongens Enghave",5,2,1,147,55.666022,12.554117,"E"
"1876","Vesterbro-Kongens Enghave",4.5,2,1,147,55.6663,12.553853,"E"
"1877","Vesterbro-Kongens Enghave",5,3,2,180,55.667404,12.550822,"E"
"1878","Vesterbro-Kongens Enghave",4.5,5,3,162,55.66647,12.554593,"E"
"1879","Vesterbro-Kongens Enghave",5,5,1,147,55.66698,12.553425,"E"
"1880","Vesterbro-Kongens Enghave",5,4,2,147,55.66656,12.55941,"E"
"1881","Vesterbro-Kongens Enghave",5,6,3,185,55.669152,12.550907,"E"
"1882","Vesterbro-Kongens Enghave",4.5,2,1,155,55.667351,12.555716,"E"
"1883","Vesterbro-Kongens Enghave",5,4,2,162,55.667678,12.555663,"E"
"1884","Vesterbro-Kongens Enghave",0,4,1,147,55.668861,12.553462,"E"
"1885","Vesterbro-Kongens Enghave",4.5,4,2,169,55.668239,12.555662,"E"
"1886","Vesterbro-Kongens Enghave",4.5,6,2,147,55.669289,12.553351,"E"
"1887","Vesterbro-Kongens Enghave",5,3,1,184,55.671018,12.551461,"E"
"1888","Vesterbro-Kongens Enghave",0,6,3,162,55.67278,12.551824,"E"
"1889","Vesterbro-Kongens Enghave",0,4,2,147,55.668763,12.558482,"E"
"1890","Vesterbro-Kongens Enghave",4.5,4,2,161,55.669349,12.556826,"E"
"1891","Vesterbro-Kongens Enghave",0,6,3,155,55.670162,12.55562,"E"
"1892","Vesterbro-Kongens Enghave",5,6,2,147,55.670734,12.554895,"E"
"1893","Vesterbro-Kongens Enghave",4.5,4,1,145,55.672743,12.5596,"E"
"1894","Vesterbro-Kongens Enghave",0,2,1,147,55.670889,12.556343,"E"
"1895","Vesterbro-Kongens Enghave",4.5,4,1,176,55.673799,12.560037,"E"
"1896","Vesterbro-Kongens Enghave",5,4,2,162,55.666401,12.556468,"E"
"1897","Vesterbro-Kongens Enghave",5,5,3,147,55.666031,12.556086,"E"
"1898","Vesterbro-Kongens Enghave",0,4,2,176,55.669017,12.557663,"E"
"1899","Vesterbro-Kongens Enghave",4.5,5,3,155,55.668331,12.551087,"E"
"1900","Vesterbro-Kongens Enghave",5,4,2,149,55.673618,12.556508,"E"
"1901","Vesterbro-Kongens Enghave",0,2,1,150,55.667,12.551608,"E"
"1902","Vesterbro-Kongens Enghave",5,2,1,171,55.667155,12.558504,"E"
"1903","Vesterbro-Kongens Enghave",5,2,1,147,55.666478,12.553436,"E"
"1904","Vesterbro-Kongens Enghave",5,4,2,147,55.673406,12.550946,"E"
"1905","Vesterbro-Kongens Enghave",5,4,2,147,55.667039,12.556105,"E"
"1906","Vesterbro-Kongens Enghave",4.5,5,3,162,55.670869,12.56052,"E"
"1907","Vesterbro-Kongens Enghave",0,4,3,147,55.67369,12.551443,"E"
"1908","Vesterbro-Kongens Enghave",5,4,2,147,55.669826,12.551647,"E"
"1909","Vesterbro-Kongens Enghave",5,2,1,147,55.668252,12.551805,"E"
"1910","Vesterbro-Kongens Enghave",5,4,3,162,55.666487,12.552832,"E"
"1911","Vesterbro-Kongens Enghave",4.5,4,2,176,55.670325,12.557366,"E"
"1912","Vesterbro-Kongens Enghave",0,7,3,176,55.667782,12.553146,"E"
"1913","Vesterbro-Kongens Enghave",5,3,1,184,55.671398,12.557411,"E"
"1914","Vesterbro-Kongens Enghave",0,5,3,147,55.672229,12.552946,"E"
"1915","Vesterbro-Kongens Enghave",0,6,2,176,55.668631,12.551476,"E"
"1916","Vesterbro-Kongens Enghave",5,4,1,184,55.670771,12.554277,"E"
"1917","Vesterbro-Kongens Enghave",0,6,2,147,55.668586,12.552591,"E"
"1918","Vesterbro-Kongens Enghave",4.5,5,3,147,55.666281,12.55242,"E"
"1919","Vesterbro-Kongens Enghave",5,4,2,162,55.671554,12.559128,"E"
"1920","Vesterbro-Kongens Enghave",4.5,6,2,162,55.669456,12.550687,"E"
"1921","Vesterbro-Kongens Enghave",4.5,5,2,162,55.66985,12.557009,"E"
"1922","Vesterbro-Kongens Enghave",0,3,1,176,55.667154,12.553494,"E"
"1923","Vesterbro-Kongens Enghave",0,4,1,169,55.666648,12.556731,"E"
"1924","Vesterbro-Kongens Enghave",0,2,1,147,55.673702,12.550808,"E"
"1925","Vesterbro-Kongens Enghave",5,6,3,147,55.666673,12.55227,"E"
"1926","Vesterbro-Kongens Enghave",5,2,2,146,55.672963,12.551782,"E"
"1927","Nørrebro",4.5,5,2,147,55.687504,12.559415,"E"
"1928","Vesterbro-Kongens Enghave",5,6,3,159,55.673681,12.552476,"E"
"1929","Vesterbro-Kongens Enghave",4.5,4,3,147,55.669961,12.555257,"E"
"1930","Vesterbro-Kongens Enghave",4.5,3,1,155,55.669642,12.556028,"E"
"1931","Vesterbro-Kongens Enghave",4.5,2,1,147,55.670996,12.556366,"E"
"1932","Vesterbro-Kongens Enghave",0,2,1,162,55.647992,12.547279,"E"
"1933","Vesterbro-Kongens Enghave",0,5,3,147,55.646837,12.550821,"E"
"1934","Vesterbro-Kongens Enghave",0,4,2,183,55.645364,12.552587,"E"
"1935","Vesterbro-Kongens Enghave",0,3,1,146,55.647355,12.548981,"E"
"1936","Vesterbro-Kongens Enghave",5,5,2,176,55.650745,12.547709,"E"
"1937","Vesterbro-Kongens Enghave",0,3,1,147,55.651047,12.550326,"E"
"1938","Vesterbro-Kongens Enghave",4.5,4,2,147,55.645527,12.552921,"E"
"1939","Vesterbro-Kongens Enghave",0,5,1,155,55.646049,12.552825,"E"
"1940","Vesterbro-Kongens Enghave",0,3,1,162,55.650825,12.549848,"E"
"1941","Vesterbro-Kongens Enghave",0,4,2,147,55.646773,12.548004,"E"
"1942","Vesterbro-Kongens Enghave",5,3,2,147,55.647427,12.548761,"E"
"1943","Vesterbro-Kongens Enghave",4.5,3,1,147,55.647327,12.549403,"E"
"1944","Vesterbro-Kongens Enghave",4.5,5,2,164,55.647806,12.548801,"E"
"1945","Vesterbro-Kongens Enghave",4.5,6,3,164,55.649815,12.548582,"E"
"1946","Vesterbro-Kongens Enghave",4.5,4,2,147,55.65289,12.548664,"E"
"1947","Vesterbro-Kongens Enghave",4.5,8,2,147,55.652969,12.549223,"E"
"1948","Vesterbro-Kongens Enghave",5,3,2,162,55.647045,12.547084,"E"
"1949","Vesterbro-Kongens Enghave",5,4,3,147,55.646688,12.548529,"E"
"1950","Vesterbro-Kongens Enghave",4.5,9,3,176,55.645583,12.549799,"E"
"1951","Vesterbro-Kongens Enghave",5,4,2,176,55.646414,12.552342,"E"
"1952","Vesterbro-Kongens Enghave",0,5,1,162,55.655175,12.550798,"E"
"1953","Valby",0,5,3,147,55.665168,12.507433,"E"
"1954","Vesterbro-Kongens Enghave",4.5,4,2,185,55.667972,12.541577,"E"
"1955","Vesterbro-Kongens Enghave",0,7,3,162,55.668581,12.541869,"E"
"1956","Valby",0,5,3,169,55.664582,12.521974,"E"
"1957","Valby",0,4,2,147,55.664956,12.522336,"E"
"1958","Valby",0,5,3,147,55.666396,12.519083,"E"
"1959","Valby",0,4,1,176,55.665384,12.516204,"E"
"1960","Vesterbro-Kongens Enghave",0,4,2,147,55.671595,12.55497,"E"
"1961","Vesterbro-Kongens Enghave",0,4,2,176,55.670518,12.560173,"E"
"1962","Vesterbro-Kongens Enghave",5,5,2,155,55.672255,12.55759,"E"
"1963","Vesterbro-Kongens Enghave",5,5,2,176,55.672795,12.559874,"E"
"1964","Vesterbro-Kongens Enghave",5,4,2,169,55.670236,12.558946,"E"
"1965","Vesterbro-Kongens Enghave",0,6,3,176,55.672867,12.560137,"E"
"1966","Vesterbro-Kongens Enghave",5,4,2,161,55.671723,12.55438,"E"
"1967","Vesterbro-Kongens Enghave",4.5,4,2,159,55.67379,12.560689,"E"
"1968","Vesterbro-Kongens Enghave",5,6,4,147,55.672086,12.553788,"E"
"1969","Vesterbro-Kongens Enghave",0,4,1,145,55.670863,12.555177,"E"
"1970","Vesterbro-Kongens Enghave",5,2,1,147,55.671529,12.558485,"E"
"1971","Vesterbro-Kongens Enghave",0,6,1,159,55.670354,12.554304,"E"
"1972","Vesterbro-Kongens Enghave",5,2,1,181,55.669088,12.553336,"E"
"1973","Vesterbro-Kongens Enghave",4.5,2,1,147,55.669915,12.557686,"E"
"1974","Vesterbro-Kongens Enghave",5,4,1,146,55.670379,12.556126,"E"
"1975","Vesterbro-Kongens Enghave",4.5,4,2,147,55.668006,12.5561,"E"
"1976","Vesterbro-Kongens Enghave",5,6,2,176,55.672626,12.552387,"E"
"1977","Vesterbro-Kongens Enghave",5,2,1,147,55.669781,12.553483,"E"
"1978","Vesterbro-Kongens Enghave",3.5,3,2,147,55.669282,12.55742,"E"
"1979","Vesterbro-Kongens Enghave",5,6,3,176,55.671184,12.56027,"E"
"1980","Vesterbro-Kongens Enghave",5,5,3,155,55.67051,12.558029,"E"
"1981","Vesterbro-Kongens Enghave",4.5,6,2,176,55.669017,12.554903,"E"
"1982","Vesterbro-Kongens Enghave",5,4,1,177,55.672121,12.559206,"E"
"1983","Vesterbro-Kongens Enghave",4.5,4,2,176,55.674431,12.559412,"E"
"1984","Vesterbro-Kongens Enghave",0,4,1,164,55.66775,12.55667,"E"
"1985","Vesterbro-Kongens Enghave",4,4,2,155,55.670195,12.552754,"E"
"1986","Vesterbro-Kongens Enghave",0,2,1,162,55.670753,12.560517,"E"
"1987","Vesterbro-Kongens Enghave",5,2,1,147,55.670921,12.558552,"E"
"1988","Vesterbro-Kongens Enghave",5,4,2,162,55.670576,12.554982,"E"
"1989","Vesterbro-Kongens Enghave",5,4,2,155,55.672444,12.558687,"E"
"1990","Indre By",4.5,2,1,146,55.67656,12.556109,"E"
"1991","Vesterbro-Kongens Enghave",0,4,2,147,55.674048,12.559515,"E"
"1992","Vesterbro-Kongens Enghave",4.5,4,2,185,55.673158,12.554623,"E"
"1993","Vesterbro-Kongens Enghave",4.5,5,3,162,55.67021,12.553029,"E"
"1994","Vesterbro-Kongens Enghave",0,4,2,145,55.672446,12.55809,"E"
"1995","Vesterbro-Kongens Enghave",5,2,1,176,55.670963,12.554888,"E"
"1996","Vesterbro-Kongens Enghave",4.5,3,3,159,55.673069,12.558324,"E"
"1997","Vesterbro-Kongens Enghave",5,4,2,147,55.668886,12.557848,"E"
"1998","Vesterbro-Kongens Enghave",5,2,1,155,55.669204,12.557768,"E"
"1999","Vesterbro-Kongens Enghave",5,3,2,162,55.671321,12.55435,"E"
"2000","Vesterbro-Kongens Enghave",5,4,3,162,55.669826,12.55822,"E"
"2001","Vesterbro-Kongens Enghave",0,2,1,176,55.673206,12.555334,"E"
"2002","Vesterbro-Kongens Enghave",5,5,3,176,55.672788,12.559577,"E"
"2003","Indre By",0,5,3,162,55.675735,12.560223,"E"
"2004","Indre By",0,1,1,147,55.684452,12.588563,"E"
"2005","Indre By",5,2,2,153,55.673331,12.594332,"E"
"2006","Nørrebro",5,4,2,176,55.686454,12.561,"E"
"2007","Indre By",5,5,2,176,55.676429,12.590677,"E"
