"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"144","Indre By",0,6,4,809,55.674075,12.573971,"E"
"145","Amager Vest",0,3,2,734,55.63219,12.575795,"E"
"146","Indre By",5,10,6,1003,55.68252,12.57436,"E"
"147","Vesterbro-Kongens Enghave",0,3,2,734,55.667282,12.554795,"E"
"148","Indre By",5,6,3,765,55.683107,12.582258,"E"
"149","Indre By",0,4,1,732,55.676742,12.571523,"E"
"150","Indre By",4.5,16,5,882,55.681185,12.57592,"E"
"151","Valby",0,3,2,927,55.658856,12.513188,"E"
"152","Amager Vest",0,4,2,736,55.661744,12.574508,"E"
"153","Indre By",5,8,3,734,55.678594,12.573319,"E"
"154","Vesterbro-Kongens Enghave",5,4,1,734,55.658995,12.561322,"E"
"155","Indre By",5,2,1,823,55.678998,12.575435,"E"
"156","Amager Vest",0,6,3,661,55.632686,12.57267,"E"
"157","Nørrebro",0,4,2,588,55.690008,12.562052,"E"
"158","Bispebjerg",5,4,1,588,55.710268,12.53038,"E"
"159","Indre By",3.5,11,5,529,55.681617,12.583572,"E"
"160","Indre By",0,5,1,721,55.683064,12.573788,"E"
"161","Amager Vest",0,6,3,547,55.642745,12.602929,"E"
"162","Indre By",0,6,2,588,55.679178,12.563259,"E"
"163","Indre By",0,7,4,661,55.680288,12.602841,"E"
"164","Amager Vest",4.5,4,2,524,55.669076,12.580473,"E"
"165","Indre By",5,8,4,661,55.679447,12.56341,"E"
"166","Indre By",5,5,3,602,55.690702,12.571914,"E"
"167","Østerbro",0,6,4,573,55.701055,12.583184,"E"
"168","Indre By",5,6,4,586,55.680196,12.588841,"E"
"169","Indre By",4.5,12,6,661,55.679996,12.564202,"E"
"170","Amager Vest",0,12,6,617,55.651873,12.610936,"E"
"171","Amager Vest",5,8,3,529,55.669093,12.578849,"E"
"172","Vesterbro-Kongens Enghave",5,8,4,617,55.653601,12.55204,"E"
"173","Indre By",0,12,4,587,55.677635,12.571164,"E"
"174","Indre By",0,7,3,565,55.678527,12.590415,"E"
"175","Brønshøj-Husum",4.5,7,3,338,55.707794,12.460995,"E"
"176","Nørrebro",0,4,2,514,55.689518,12.559123,"E"
"177","Valby",0,10,5,514,55.654686,12.488351,"E"
"178","Valby",4.5,13,6,382,55.662911,12.4788,"E"
"179","Amager Vest",0,6,3,382,55.631832,12.571901,"E"
"180","Vesterbro-Kongens Enghave",0,6,4,368,55.671982,12.554264,"E"
"181","Bispebjerg",4.5,6,4,411,55.725982,12.529554,"E"
"182","Amager Vest",0,5,3,322,55.65303,12.564389,"E"
"183","Indre By",0,6,4,441,55.686116,12.566535,"E"
"184","Brønshøj-Husum",5,11,6,492,55.702176,12.501628,"E"
"185","Østerbro",0,6,3,359,55.697012,12.577124,"E"
"186","Østerbro",5,9,5,507,55.692774,12.569807,"E"
"187","Valby",0,6,3,317,55.675755,12.491171,"E"
"188","Valby",5,9,4,316,55.661595,12.503321,"E"
"189","Vesterbro-Kongens Enghave",5,3,2,441,55.670415,12.562494,"E"
"190","Østerbro",0,5,4,514,55.726661,12.572493,"E"
"191","Indre By",5,6,1,368,55.697584,12.590347,"E"
"192","Indre By",0,6,5,323,55.696061,12.584929,"E"
"193","Indre By",4.5,4,2,368,55.690384,12.570297,"E"
"194","Brønshøj-Husum",5,13,7,352,55.711484,12.510032,"E"
"195","Indre By",4.5,6,3,514,55.683654,12.614841,"E"
"196","Amager Øst",0,6,2,455,55.662478,12.603247,"E"
"197","Østerbro",0,8,4,419,55.699958,12.575417,"E"
"198","Nørrebro",0,6,3,441,55.691407,12.559881,"E"
"199","Østerbro",0,2,1,503,55.697191,12.594322,"E"
"200","Nørrebro",4.5,3,1,368,55.697238,12.555377,"E"
"201","Indre By",5,9,4,485,55.680037,12.567966,"E"
"202","Indre By",0,6,2,514,55.687506,12.590848,"E"
"203","Valby",5,10,4,407,55.664567,12.49643,"E"
"204","Amager Vest",0,7,3,311,55.659361,12.589878,"E"
"205","Indre By",4.5,2,3,328,55.69492,12.600787,"E"
"206","Amager Øst",0,4,1,361,55.663125,12.609525,"E"
"207","Nørrebro",5,4,2,389,55.696086,12.556274,"E"
"208","Amager Øst",5,6,5,361,55.654741,12.63617,"E"
"209","Vanløse",5,16,7,412,55.694174,12.486432,"E"
"210","Indre By",5,10,4,373,55.676773,12.574775,"E"
"211","Indre By",5,5,2,368,55.682584,12.572487,"E"
"212","Vesterbro-Kongens Enghave",4.5,4,2,331,55.671259,12.562301,"E"
"213","Indre By",5,6,3,382,55.685599,12.566717,"E"
"214","Vesterbro-Kongens Enghave",0,6,3,426,55.672131,12.562468,"E"
"215","Indre By",0,8,4,412,55.696056,12.608275,"E"
"216","Østerbro",0,7,3,367,55.697011,12.576436,"E"
"217","Amager Vest",0,4,3,464,55.654151,12.564759,"E"
"218","Indre By",3,4,2,323,55.681159,12.581845,"E"
"219","Nørrebro",0,3,1,441,55.696902,12.542235,"E"
"220","Vesterbro-Kongens Enghave",4.5,8,4,441,55.673504,12.551189,"E"
"221","Vesterbro-Kongens Enghave",0,6,3,441,55.672177,12.557399,"E"
"222","Indre By",5,5,2,322,55.678809,12.581086,"E"
"223","Vesterbro-Kongens Enghave",0,4,2,368,55.666777,12.537337,"E"
"224","Vesterbro-Kongens Enghave",5,10,3,368,55.670392,12.564302,"E"
"225","Nørrebro",5,5,3,352,55.694749,12.548779,"E"
"226","Indre By",5,5,3,338,55.678414,12.568073,"E"
"227","Indre By",5,5,2,323,55.685218,12.568432,"E"
"228","Amager Øst",0,10,4,319,55.658139,12.624347,"E"
"229","Østerbro",5,6,4,328,55.699341,12.593729,"E"
"230","Indre By",0,3,2,321,55.68962,12.58935,"E"
"231","Østerbro",0,6,3,397,55.717416,12.578154,"E"
"232","Indre By",5,6,4,441,55.683235,12.573326,"E"
"233","Valby",0,9,4,368,55.663083,12.515348,"E"
"234","Indre By",5,6,4,404,55.686205,12.582473,"E"
"235","Amager Vest",0,4,1,441,55.660462,12.587343,"E"
"236","Indre By",0,5,3,330,55.685576,12.614562,"E"
"237","Indre By",0,6,3,441,55.680635,12.59101,"E"
"238","Amager Vest",0,6,4,352,55.651131,12.611454,"E"
"239","Vesterbro-Kongens Enghave",5,4,2,426,55.671261,12.550337,"E"
"240","Indre By",0,6,3,514,55.677876,12.590322,"E"
"241","Indre By",0,8,5,368,55.688731,12.588617,"E"
"242","Indre By",0,10,4,382,55.685297,12.586713,"E"
"243","Indre By",5,8,4,485,55.682755,12.590932,"E"
"244","Indre By",5,3,1,500,55.684306,12.564363,"E"
"245","Indre By",5,4,0,352,55.685186,12.589828,"E"
"246","Vesterbro-Kongens Enghave",0,2,1,352,55.666106,12.555315,"E"
"247","Indre By",5,6,3,323,55.683728,12.576587,"E"
"248","Amager Øst",5,8,5,367,55.655643,12.63359,"E"
"249","Amager Øst",0,10,4,368,55.660881,12.605405,"E"
"250","Indre By",4.5,3,2,368,55.678679,12.575467,"E"
"251","Nørrebro",4.5,12,2,328,55.694743,12.54516,"E"
"252","Indre By",0,6,3,323,55.671105,12.587302,"E"
"253","Indre By",4.5,6,4,368,55.685389,12.588953,"E"
"254","Østerbro",5,10,5,383,55.699041,12.589032,"E"
"255","Amager Øst",5,10,4,358,55.657647,12.618778,"E"
"256","Amager Øst",0,10,5,514,55.662808,12.612716,"E"
"257","Indre By",0,6,1,441,55.681165,12.574684,"E"
"258","Vesterbro-Kongens Enghave",5,7,4,441,55.664717,12.557844,"E"
"259","Indre By",0,10,5,379,55.688949,12.591823,"E"
"260","Østerbro",0,10,6,323,55.716807,12.581125,"E"
"261","Bispebjerg",4.5,10,4,337,55.70617,12.528019,"E"
"262","Østerbro",0,4,1,323,55.704489,12.57735,"E"
"263","Indre By",5,6,3,441,55.679892,12.576542,"E"
"264","Indre By",4.5,2,1,368,55.679853,12.579895,"E"
"265","Indre By",0,6,3,389,55.69458,12.591085,"E"
"266","Amager Vest",0,4,1,382,55.65933,12.569701,"E"
"267","Amager Øst",5,10,5,323,55.658511,12.618163,"E"
"268","Amager Øst",0,6,2,368,55.654635,12.636574,"E"
"269","Indre By",4.5,6,2,338,55.675239,12.573334,"E"
"270","Indre By",5,4,2,352,55.683796,12.590525,"E"
"271","Indre By",0,6,3,393,55.681032,12.562432,"E"
"272","Østerbro",5,8,4,412,55.703213,12.578247,"E"
"273","Vesterbro-Kongens Enghave",5,5,3,351,55.673015,12.559363,"E"
"274","Østerbro",0,6,4,410,55.701573,12.575777,"E"
"275","Indre By",4.5,8,3,381,55.679198,12.563294,"E"
"276","Østerbro",5,7,5,323,55.712503,12.574075,"E"
"277","Amager Vest",0,6,3,323,55.660661,12.600628,"E"
"278","Indre By",5,4,2,368,55.678833,12.583602,"E"
"279","Indre By",4.5,6,2,441,55.682201,12.579767,"E"
"280","Indre By",0,9,5,368,55.684489,12.563233,"E"
"281","Indre By",5,4,2,441,55.681642,12.563884,"E"
"282","Indre By",5,5,2,338,55.675995,12.570344,"E"
"283","Indre By",0,4,2,368,55.675437,12.571733,"E"
"284","Indre By",5,7,3,500,55.682468,12.584904,"E"
"285","Østerbro",5,6,3,368,55.702843,12.578104,"E"
"286","Indre By",0,8,3,514,55.681509,12.589086,"E"
"287","Amager Vest",5,2,1,368,55.662938,12.595018,"E"
"288","Indre By",5,5,3,311,55.691668,12.581244,"E"
"289","Indre By",5,6,3,412,55.691455,12.576744,"E"
"290","Amager Øst",5,6,2,368,55.663202,12.630684,"E"
"291","Amager Vest",0,3,1,441,55.633744,12.572763,"E"
"292","Indre By",0,6,3,368,55.688771,12.590789,"E"
"293","Indre By",4.5,6,2,421,55.678146,12.572413,"E"
"294","Indre By",4.5,8,3,316,55.679596,12.576886,"E"
"295","Indre By",0,6,3,338,55.680369,12.569784,"E"
"296","Indre By",0,7,3,426,55.679425,12.572929,"E"
"297","Indre By",4.5,7,3,441,55.670854,12.590801,"E"
"298","Indre By",5,6,3,368,55.683723,12.563245,"E"
"299","Nørrebro",5,6,3,331,55.696896,12.545311,"E"
"300","Indre By",0,2,1,323,55.681817,12.582872,"E"
"301","Østerbro",4.5,8,3,338,55.698998,12.593516,"E"
"302","Indre By",0,8,2,367,55.682456,12.570509,"E"
"303","Indre By",0,13,4,436,55.678387,12.570685,"E"
"304","Indre By",0,6,3,514,55.690828,12.579855,"E"
"305","Indre By",0,3,1,426,55.677947,12.586935,"E"
"306","Amager Øst",5,7,3,337,55.667547,12.599336,"E"
"307","Indre By",4.5,10,3,331,55.679827,12.575869,"E"
"308","Indre By",4.5,10,5,514,55.672594,12.575977,"E"
"309","Indre By",4.5,12,6,331,55.688557,12.586778,"E"
"310","Amager Vest",4.5,8,4,441,55.653299,12.562779,"E"
"311","Indre By",5,11,5,441,55.679442,12.58814,"E"
"312","Indre By",5,5,3,338,55.673933,12.556295,"E"
"313","Nørrebro",5,5,2,294,55.687995,12.5467,"E"
"314","Nørrebro",0,6,2,210,55.687417,12.545555,"E"
"315","Valby",0,3,2,464,55.6605,12.517905,"E"
"316","Amager Øst",0,8,3,382,55.651025,12.627056,"E"
"317","Indre By",3.5,6,3,352,55.682896,12.588183,"E"
"318","Østerbro",5,6,2,368,55.706131,12.576206,"E"
"319","Vesterbro-Kongens Enghave",0,5,2,220,55.646024,12.55457,"E"
"320","Vesterbro-Kongens Enghave",0,6,3,206,55.66528,12.551263,"E"
"321","Indre By",4.5,9,4,265,55.687012,12.614179,"E"
"322","Indre By",5,6,3,220,55.670552,12.593971,"E"
"323","Amager Øst",5,6,4,242,55.65724,12.627979,"E"
"324","Vanløse",0,6,4,220,55.693647,12.474581,"E"
"325","Vesterbro-Kongens Enghave",0,6,4,216,55.672688,12.548151,"E"
"326","Vesterbro-Kongens Enghave",5,2,1,217,55.667148,12.550525,"E"
"327","Østerbro",4.5,8,3,250,55.702875,12.577656,"E"
"328","Nørrebro",5,5,2,220,55.693424,12.542666,"E"
"329","Indre By",5,8,3,235,55.686744,12.612705,"E"
"330","Indre By",4.5,4,1,191,55.677296,12.574637,"E"
"331","Amager Øst",5,4,2,196,55.656844,12.635579,"E"
"332","Nørrebro",0,2,1,199,55.689419,12.564213,"E"
"333","Indre By",4.5,4,1,191,55.677422,12.572985,"E"
"334","Indre By",0,5,2,191,55.695841,12.584821,"E"
"335","Bispebjerg",4.5,6,5,191,55.700005,12.528385,"E"
"336","Indre By",5,4,3,205,55.683908,12.586804,"E"
"337","Vesterbro-Kongens Enghave",0,6,3,146,55.646553,12.554592,"E"
"338","Amager Vest",0,4,1,169,55.633588,12.576058,"E"
"339","Valby",4,5,2,162,55.664681,12.517974,"E"
"340","Vesterbro-Kongens Enghave",4.5,7,3,176,55.663662,12.54389,"E"
"341","Amager Vest",0,6,3,176,55.656863,12.606419,"E"
"342","Amager Øst",0,8,3,178,55.641594,12.626351,"E"
"343","Amager Vest",0,4,1,147,55.634136,12.582685,"E"
"344","Valby",4.5,6,3,161,55.657625,12.508711,"E"
"345","Østerbro",0,3,1,183,55.703475,12.579431,"E"
"346","Østerbro",0,6,3,147,55.700828,12.578792,"E"
"347","Vanløse",0,5,2,132,55.684324,12.484853,"E"
"348","Indre By",0,4,1,132,55.680124,12.590765,"E"
"349","Amager Vest",0,4,2,132,55.640736,12.598801,"E"
"350","Amager Vest",0,2,2,140,55.663503,12.58124,"E"
"351","Amager Vest",4,5,3,136,55.641745,12.607655,"E"
"352","Amager Vest",5,2,2,125,55.662262,12.601799,"E"
"353","Indre By",0,4,2,142,55.695462,12.586136,"E"
"354","Østerbro",5,2,1,125,55.713345,12.568739,"E"
"355","Indre By",0,7,3,132,55.682525,12.561924,"E"
"356","Indre By",0,5,2,132,55.685098,12.613807,"E"
"357","Indre By",4.5,5,4,140,55.684308,12.615248,"E"
"358","Østerbro",0,3,1,125,55.70433,12.579499,"E"
"359","Østerbro",0,4,2,137,55.705519,12.583358,"E"
"360","Vesterbro-Kongens Enghave",0,2,2,132,55.646545,12.554511,"E"
"361","Indre By",0,4,2,132,55.679767,12.57388,"E"
"362","Amager Øst",5,5,2,109,55.65367,12.61418,"E"
"363","Vesterbro-Kongens Enghave",5,3,1,117,55.666116,12.550889,"E"
"364","Brønshøj-Husum",0,2,1,110,55.704437,12.494822,"E"
"365","Nørrebro",0,6,2,117,55.696482,12.539303,"E"
"366","Nørrebro",4,4,1,106,55.692567,12.555153,"E"
"367","Østerbro",4.5,2,1,117,55.732203,12.566821,"E"
"368","Amager Vest",4.5,2,1,117,55.664515,12.579459,"E"
"369","Østerbro",4.5,4,2,117,55.723033,12.572853,"E"
"370","Indre By",0,3,1,117,55.679332,12.568423,"E"
"371","Valby",0,6,2,103,55.662838,12.499976,"E"
"372","Indre By",4.5,2,1,89,55.675218,12.578177,"E"
"373","Valby",0,5,1,103,55.663718,12.481457,"E"
"374","Brønshøj-Husum",0,8,3,89,55.700292,12.483651,"E"
"375","Vesterbro-Kongens Enghave",5,2,1,101,55.66897,12.55487,"E"
"376","Vesterbro-Kongens Enghave",4.5,2,1,97,55.665989,12.555329,"E"
"377","Nørrebro",5,4,3,87,55.698907,12.551798,"E"
"378","Bispebjerg",0,3,1,96,55.709149,12.524163,"E"
"379","Østerbro",5,5,2,96,55.709612,12.555506,"E"
"380","Østerbro",0,3,2,103,55.72897,12.565598,"E"
"381","Bispebjerg",0,3,1,89,55.721664,12.531853,"E"
"382","Østerbro",0,2,1,96,55.706178,12.579875,"E"
"383","Vesterbro-Kongens Enghave",0,4,1,96,55.67096,12.56244,"E"
"384","Vesterbro-Kongens Enghave",5,2,1,66,55.665805,12.551649,"E"
"385","Amager Vest",5,3,1,73,55.631682,12.578558,"E"
"386","Amager Øst",0,2,1,73,55.661329,12.622874,"E"
"387","Brønshøj-Husum",0,3,1,80,55.70177,12.478248,"E"
"388","Vanløse",0,3,1,72,55.691703,12.505536,"E"
"389","Valby",0,3,0,67,55.667406,12.516754,"E"
"390","Amager Vest",5,2,1,80,55.665225,12.57811,"E"
"391","Nørrebro",5,4,1,81,55.693005,12.555239,"E"
"392","Nørrebro",4.5,2,1,80,55.69126,12.563739,"E"
"393","Vanløse",5,3,1,73,55.686555,12.488226,"E"
"394","Vanløse",5,3,2,73,55.693385,12.498413,"E"
"395","Nørrebro",5,4,1,66,55.701682,12.549718,"E"
"396","Nørrebro",4.5,2,1,70,55.691325,12.560386,"E"
"397","Østerbro",5,2,1,66,55.706274,12.580523,"E"
"398","Bispebjerg",4.5,8,3,63,55.722223,12.522105,"E"
"399","Nørrebro",0,2,1,76,55.700656,12.550212,"E"
"400","Amager Vest",5,2,1,78,55.657999,12.598695,"E"
"401","Amager Øst",4,2,1,73,55.650467,12.622698,"E"
"402","Amager Øst",4.5,3,2,75,55.64926,12.619543,"E"
"403","Østerbro",5,4,3,72,55.702633,12.579024,"E"
"404","Østerbro",4.5,2,2,73,55.699505,12.588106,"E"
"405","Amager Vest",0,2,1,73,55.654457,12.604126,"E"
"406","Valby",4.5,2,1,52,55.667985,12.504531,"E"
"407","Amager Vest",4,3,1,52,55.658413,12.595231,"E"
"408","Amager Øst",0,2,2,52,55.665462,12.615188,"E"
"409","Vesterbro-Kongens Enghave",4.5,3,1,62,55.669812,12.547128,"E"
"410","Amager Øst",5,2,1,59,55.649853,12.613592,"E"
"411","Nørrebro",5,7,4,294,55.687028,12.544417,"E"
"412","Nørrebro",4.5,5,2,220,55.687142,12.546314,"E"
"413","Nørrebro",5,6,3,242,55.686199,12.549769,"E"
"414","Vesterbro-Kongens Enghave",0,6,3,219,55.670961,12.553944,"E"
"415","Vesterbro-Kongens Enghave",5,3,1,286,55.670153,12.552613,"E"
"416","Vesterbro-Kongens Enghave",0,6,3,220,55.669416,12.552682,"E"
"417","Indre By",5,6,2,294,55.68061,12.564646,"E"
"418","Indre By",0,5,2,309,55.678409,12.569001,"E"
"419","Vesterbro-Kongens Enghave",0,4,2,213,55.671789,12.554828,"E"
"420","Vesterbro-Kongens Enghave",5,6,2,235,55.66825,12.557395,"E"
"421","Vesterbro-Kongens Enghave",5,5,3,220,55.672394,12.553956,"E"
"422","Indre By",4.5,6,3,294,55.67819,12.569485,"E"
"423","Indre By",5,8,4,265,55.676208,12.557335,"E"
