"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"5055","Indre By",5,3,1,133,55.689591,12.575591,"E"
"5056","Indre By",5,4,1,136,55.680617,12.568041,"E"
"5057","Indre By",4.5,2,1,129,55.67846,12.56743,"E"
"5058","Indre By",0,5,2,129,55.678027,12.583138,"E"
"5059","Indre By",4.5,2,1,129,55.689377,12.574185,"E"
"5060","Indre By",5,2,1,136,55.683593,12.566709,"E"
"5061","Indre By",5,2,1,129,55.680613,12.567996,"E"
"5062","Indre By",5,3,1,144,55.678118,12.568544,"E"
"5063","Indre By",4.5,2,1,136,55.682866,12.568159,"E"
"5064","Indre By",0,4,2,144,55.685537,12.568714,"E"
"5065","Indre By",0,4,3,136,55.678121,12.571388,"E"
"5066","Indre By",4.5,3,0,143,55.678748,12.574964,"E"
"5067","Indre By",5,6,3,144,55.689565,12.575403,"E"
"5068","Indre By",5,2,1,136,55.684691,12.574584,"E"
"5069","Indre By",5,4,1,129,55.678773,12.568132,"E"
"5070","Indre By",0,4,2,129,55.691481,12.575741,"E"
"5071","Indre By",5,4,1,144,55.68426,12.568296,"E"
"5072","Indre By",4.5,3,1,136,55.682186,12.57439,"E"
"5073","Indre By",0,4,2,144,55.686172,12.595385,"E"
"5074","Indre By",0,6,3,144,55.686164,12.616128,"E"
"5075","Østerbro",5,4,2,136,55.694352,12.571111,"E"
"5076","Østerbro",5,2,1,129,55.70784,12.58126,"E"
"5077","Indre By",0,2,1,133,55.695452,12.57894,"E"
"5078","Østerbro",5,3,1,129,55.699002,12.581667,"E"
"5079","Indre By",0,4,2,136,55.690658,12.576505,"E"
"5080","Østerbro",0,6,4,136,55.711126,12.56936,"E"
"5081","Nørrebro",5,2,1,129,55.692588,12.566984,"E"
"5082","Østerbro",0,4,2,125,55.704476,12.58301,"E"
"5083","Indre By",5,4,1,125,55.691145,12.57882,"E"
"5084","Indre By",0,5,3,144,55.690395,12.571314,"E"
"5085","Østerbro",0,4,2,129,55.699143,12.588222,"E"
"5086","Østerbro",0,5,2,144,55.695789,12.574258,"E"
"5087","Østerbro",0,4,2,129,55.706672,12.567296,"E"
"5088","Østerbro",0,4,3,142,55.693174,12.569401,"E"
"5089","Nørrebro",0,5,2,144,55.69211,12.568736,"E"
"5090","Østerbro",0,5,2,135,55.708814,12.566621,"E"
"5091","Indre By",5,4,3,127,55.690771,12.573164,"E"
"5092","Østerbro",4.5,2,1,136,55.692972,12.570737,"E"
"5093","Østerbro",5,2,1,144,55.712803,12.57503,"E"
"5094","Østerbro",0,5,2,144,55.708277,12.571187,"E"
"5095","Indre By",0,2,1,129,55.689833,12.575051,"E"
"5096","Østerbro",5,6,3,130,55.708788,12.566211,"E"
"5097","Østerbro",4.5,2,1,129,55.697096,12.574238,"E"
"5098","Østerbro",0,4,2,144,55.709256,12.572025,"E"
"5099","Østerbro",0,4,2,133,55.710877,12.570292,"E"
"5100","Østerbro",5,4,1,136,55.70993,12.565606,"E"
"5101","Nørrebro",4.5,3,2,144,55.691994,12.566752,"E"
"5102","Østerbro",4.5,3,1,129,55.695851,12.571512,"E"
"5103","Østerbro",4.5,5,3,130,55.709313,12.584974,"E"
"5104","Østerbro",5,4,2,136,55.70919,12.570494,"E"
"5105","Østerbro",5,5,2,130,55.71284,12.572007,"E"
"5106","Østerbro",4.5,3,1,129,55.713509,12.571865,"E"
"5107","Østerbro",0,7,3,136,55.709515,12.567723,"E"
"5108","Østerbro",5,4,2,144,55.711006,12.573791,"E"
"5109","Nørrebro",0,4,2,144,55.691552,12.566847,"E"
"5110","Østerbro",0,4,3,135,55.70708,12.571257,"E"
"5111","Østerbro",0,4,2,129,55.711261,12.566253,"E"
"5112","Nørrebro",5,4,2,136,55.691996,12.567384,"E"
"5113","Østerbro",5,4,2,144,55.7081,12.567838,"E"
"5114","Nørrebro",4.5,4,2,129,55.690673,12.566093,"E"
"5115","Indre By",4.5,6,2,144,55.69017,12.570071,"E"
"5116","Indre By",5,4,2,129,55.695133,12.579754,"E"
"5117","Østerbro",0,3,2,143,55.712832,12.569123,"E"
"5118","Nørrebro",5,4,2,136,55.691547,12.566347,"E"
"5119","Østerbro",5,5,3,133,55.71437,12.574741,"E"
"5120","Nørrebro",0,4,1,136,55.693095,12.566266,"E"
"5121","Østerbro",4.5,6,3,144,55.706939,12.596745,"E"
"5122","Indre By",0,4,2,136,55.688819,12.572558,"E"
"5123","Indre By",0,2,1,129,55.681335,12.573251,"E"
"5124","Indre By",0,2,1,136,55.678181,12.574642,"E"
"5125","Østerbro",4.5,4,3,129,55.712031,12.571107,"E"
"5126","Indre By",5,4,1,136,55.677461,12.570948,"E"
"5127","Indre By",5,3,1,136,55.68155,12.571125,"E"
"5128","Indre By",0,3,1,136,55.681254,12.57389,"E"
"5129","Indre By",5,4,2,129,55.687823,12.57179,"E"
"5130","Østerbro",0,4,2,136,55.701877,12.573181,"E"
"5131","Indre By",5,2,1,129,55.680806,12.573317,"E"
"5132","Indre By",4.5,2,1,143,55.675517,12.599905,"E"
"5133","Indre By",5,4,1,138,55.683401,12.571821,"E"
"5134","Indre By",5,4,2,130,55.691757,12.570367,"E"
"5135","Indre By",0,3,2,136,55.695661,12.577154,"E"
"5136","Indre By",5,2,1,136,55.676895,12.570924,"E"
"5137","Østerbro",5,2,1,136,55.710978,12.572893,"E"
"5138","Østerbro",5,2,1,143,55.70134,12.579594,"E"
"5139","Indre By",5,6,3,144,55.683581,12.573785,"E"
"5140","Østerbro",0,5,2,141,55.692209,12.569397,"E"
"5141","Indre By",5,4,2,138,55.690092,12.574731,"E"
"5142","Indre By",5,2,1,129,55.682612,12.569974,"E"
"5143","Østerbro",5,3,1,144,55.694726,12.569676,"E"
"5144","Indre By",0,4,1,134,55.691275,12.574559,"E"
"5145","Østerbro",5,6,3,136,55.696674,12.579748,"E"
"5146","Indre By",5,5,1,136,55.690224,12.571065,"E"
"5147","Indre By",4.5,5,2,136,55.680328,12.577501,"E"
"5148","Indre By",4.5,4,3,140,55.689138,12.571955,"E"
"5149","Østerbro",5,5,3,129,55.700244,12.579299,"E"
"5150","Østerbro",4.5,4,3,136,55.696973,12.573218,"E"
"5151","Østerbro",0,2,1,136,55.699941,12.585964,"E"
"5152","Indre By",0,4,1,144,55.682899,12.57017,"E"
"5153","Indre By",0,3,2,144,55.683313,12.582724,"E"
"5154","Indre By",5,2,1,144,55.676427,12.597591,"E"
"5155","Indre By",4.5,4,2,136,55.686796,12.588085,"E"
"5156","Indre By",5,2,1,136,55.685395,12.571907,"E"
"5157","Østerbro",5,2,1,136,55.704018,12.580538,"E"
"5158","Indre By",0,2,1,129,55.681543,12.589076,"E"
"5159","Østerbro",4.5,2,0,129,55.697916,12.579578,"E"
"5160","Indre By",0,5,2,129,55.69111,12.573618,"E"
"5161","Indre By",0,2,1,144,55.686662,12.572713,"E"
"5162","Indre By",0,2,1,137,55.694625,12.576805,"E"
"5163","Indre By",4.5,2,0,129,55.687227,12.589249,"E"
"5164","Amager Vest",4.5,3,1,136,55.665535,12.577519,"E"
"5165","Amager Øst",0,6,4,126,55.659818,12.611384,"E"
"5166","Indre By",5,4,2,129,55.671366,12.594497,"E"
"5167","Indre By",5,2,1,137,55.676679,12.587648,"E"
"5168","Amager Vest",4.5,2,1,136,55.665605,12.577958,"E"
"5169","Indre By",4.5,2,1,136,55.677863,12.582701,"E"
"5170","Amager Vest",5,6,3,129,55.669841,12.579669,"E"
"5171","Østerbro",4.5,2,1,136,55.701681,12.581184,"E"
"5172","Amager Vest",0,3,1,130,55.664864,12.594412,"E"
"5173","Amager Vest",0,4,1,136,55.665355,12.597794,"E"
"5174","Amager Vest",0,3,1,143,55.662524,12.598721,"E"
"5175","Amager Øst",0,6,3,129,55.657968,12.611212,"E"
"5176","Indre By",0,2,1,135,55.682797,12.575182,"E"
"5177","Indre By",4,4,2,144,55.677531,12.57564,"E"
"5178","Amager Øst",5,5,2,129,55.653636,12.623402,"E"
"5179","Amager Øst",4.5,4,2,129,55.661046,12.610991,"E"
"5180","Amager Øst",0,6,3,130,55.658445,12.615051,"E"
"5181","Amager Øst",0,4,2,144,55.658136,12.61667,"E"
"5182","Amager Vest",5,3,1,136,55.653568,12.603482,"E"
"5183","Amager Øst",0,2,3,126,55.663433,12.606009,"E"
"5184","Amager Øst",0,4,1,144,55.656715,12.617464,"E"
"5185","Østerbro",0,4,2,129,55.702546,12.579083,"E"
"5186","Amager Vest",5,3,2,129,55.664172,12.58426,"E"
"5187","Amager Vest",0,4,2,144,55.663088,12.581183,"E"
"5188","Indre By",4.5,2,1,138,55.682802,12.577963,"E"
"5189","Indre By",5,2,3,136,55.683092,12.581727,"E"
"5190","Østerbro",4.5,6,2,136,55.704467,12.581777,"E"
"5191","Amager Øst",5,4,2,135,55.668532,12.599817,"E"
"5192","Amager Øst",0,5,2,136,55.655083,12.613027,"E"
"5193","Indre By",5,3,1,141,55.677054,12.575712,"E"
"5194","Amager Vest",0,4,1,136,55.668142,12.58126,"E"
"5195","Indre By",5,3,1,136,55.684833,12.58232,"E"
"5196","Amager Øst",0,7,3,144,55.660037,12.614541,"E"
"5197","Indre By",5,3,1,126,55.674624,12.575249,"E"
"5198","Amager Øst",0,4,2,129,55.653581,12.631413,"E"
"5199","Indre By",4.5,4,2,144,55.687928,12.589528,"E"
"5200","Indre By",5,4,1,136,55.670929,12.586707,"E"
"5201","Indre By",4.5,4,1,136,55.676639,12.596943,"E"
"5202","Amager Vest",4.5,2,1,136,55.667987,12.580835,"E"
"5203","Amager Øst",5,6,2,135,55.659917,12.619886,"E"
"5204","Indre By",4.5,5,3,129,55.684612,12.615004,"E"
"5205","Indre By",5,2,4,135,55.673722,12.588759,"E"
"5206","Amager Vest",5,3,1,144,55.669158,12.579828,"E"
"5207","Amager Øst",0,6,3,136,55.658815,12.60838,"E"
"5208","Amager Vest",5,6,2,129,55.656772,12.606308,"E"
"5209","Amager Vest",4.5,10,4,127,55.665973,12.596739,"E"
"5210","Indre By",5,2,1,135,55.685335,12.584235,"E"
"5211","Amager Øst",5,6,3,136,55.653616,12.63321,"E"
"5212","Vesterbro-Kongens Enghave",0,5,2,136,55.670774,12.542943,"E"
"5213","Vesterbro-Kongens Enghave",4.5,3,1,129,55.669881,12.553665,"E"
"5214","Valby",0,4,2,133,55.667578,12.489916,"E"
"5215","Nørrebro",5,2,1,136,55.695314,12.543918,"E"
"5216","Nørrebro",4,3,2,136,55.692314,12.55817,"E"
"5217","Brønshøj-Husum",0,8,4,129,55.706189,12.484853,"E"
"5218","Vanløse",0,5,2,136,55.692697,12.499239,"E"
"5219","Nørrebro",0,3,1,129,55.694281,12.545176,"E"
"5220","Nørrebro",5,4,2,144,55.691435,12.555091,"E"
"5221","Nørrebro",4.5,4,2,139,55.694382,12.543959,"E"
"5222","Nørrebro",0,4,1,144,55.6919,12.540069,"E"
"5223","Nørrebro",0,3,2,126,55.688309,12.557414,"E"
"5224","Nørrebro",0,3,1,125,55.692261,12.543346,"E"
"5225","Brønshøj-Husum",0,5,3,129,55.699809,12.486312,"E"
"5226","Nørrebro",0,6,4,129,55.700797,12.53985,"E"
"5227","Nørrebro",5,4,1,136,55.699667,12.547338,"E"
"5228","Vesterbro-Kongens Enghave",4.5,2,1,136,55.669922,12.558801,"E"
"5229","Nørrebro",4.5,4,2,129,55.69412,12.551289,"E"
"5230","Nørrebro",5,3,2,136,55.68361,12.55796,"E"
"5231","Vesterbro-Kongens Enghave",5,3,1,129,55.671156,12.550225,"E"
"5232","Nørrebro",4.5,2,1,136,55.706037,12.545476,"E"
"5233","Nørrebro",5,4,1,129,55.693108,12.538482,"E"
"5234","Nørrebro",0,3,1,129,55.69253,12.544783,"E"
"5235","Bispebjerg",5,2,3,136,55.697407,12.533496,"E"
"5236","Nørrebro",5,5,2,129,55.690277,12.542644,"E"
"5237","Vanløse",4.5,6,2,130,55.692767,12.5146,"E"
"5238","Nørrebro",0,3,1,129,55.695936,12.54919,"E"
"5239","Nørrebro",4.5,4,2,129,55.689897,12.541024,"E"
"5240","Nørrebro",4,4,1,136,55.693804,12.547221,"E"
"5241","Nørrebro",5,5,2,136,55.6994,12.541655,"E"
"5242","Nørrebro",0,5,2,137,55.688831,12.560337,"E"
"5243","Nørrebro",5,4,1,134,55.691098,12.540501,"E"
"5244","Vesterbro-Kongens Enghave",5,3,1,129,55.665786,12.542755,"E"
"5245","Østerbro",4.5,6,2,129,55.711999,12.566196,"E"
"5246","Nørrebro",0,4,2,125,55.688828,12.543879,"E"
"5247","Brønshøj-Husum",0,8,4,131,55.709668,12.512623,"E"
"5248","Nørrebro",0,6,3,144,55.698587,12.538973,"E"
"5249","Vanløse",0,4,3,136,55.696168,12.512556,"E"
"5250","Nørrebro",0,4,2,135,55.690028,12.537595,"E"
"5251","Nørrebro",0,4,2,144,55.700074,12.545927,"E"
"5252","Bispebjerg",0,9,5,136,55.724472,12.524561,"E"
"5253","Nørrebro",0,7,3,144,55.688971,12.54493,"E"
"5254","Brønshøj-Husum",0,6,3,129,55.713143,12.51041,"E"
"5255","Nørrebro",5,2,1,129,55.689648,12.557925,"E"
"5256","Bispebjerg",4.5,8,4,135,55.725315,12.525774,"E"
"5257","Bispebjerg",4,4,2,129,55.705564,12.530281,"E"
"5258","Nørrebro",0,7,4,136,55.695367,12.55721,"E"
"5259","Nørrebro",5,2,1,129,55.691163,12.538753,"E"
"5260","Vesterbro-Kongens Enghave",0,4,1,136,55.670854,12.545333,"E"
"5261","Nørrebro",4.5,2,1,129,55.699004,12.538721,"E"
"5262","Nørrebro",0,4,2,127,55.701488,12.541623,"E"
"5263","Nørrebro",4.5,4,2,136,55.684757,12.55788,"E"
"5264","Vanløse",0,4,2,129,55.693933,12.516978,"E"
"5265","Nørrebro",0,5,2,144,55.689656,12.54224,"E"
"5266","Nørrebro",5,5,4,144,55.698656,12.538004,"E"
"5267","Nørrebro",0,4,1,130,55.693108,12.559107,"E"
"5268","Nørrebro",5,6,2,133,55.694655,12.544663,"E"
"5269","Nørrebro",0,5,3,136,55.691899,12.556276,"E"
"5270","Bispebjerg",0,6,2,144,55.70433,12.535569,"E"
"5271","Vanløse",0,6,4,127,55.690971,12.509349,"E"
"5272","Brønshøj-Husum",0,8,3,136,55.703145,12.498094,"E"
"5273","Bispebjerg",0,6,4,136,55.710757,12.516605,"E"
"5274","Nørrebro",5,6,2,127,55.697023,12.550136,"E"
"5275","Bispebjerg",0,6,3,144,55.700809,12.536615,"E"
"5276","Amager Vest",5,5,3,139,55.645499,12.594268,"E"
"5277","Amager Vest",5,2,1,131,55.665039,12.577861,"E"
"5278","Amager Vest",0,8,3,136,55.644882,12.593336,"E"
"5279","Amager Vest",0,4,1,136,55.657409,12.600827,"E"
"5280","Amager Vest",5,4,2,144,55.654216,12.577248,"E"
"5281","Amager Vest",4.5,5,1,129,55.666302,12.586608,"E"
"5282","Amager Vest",0,2,1,144,55.662619,12.571598,"E"
"5283","Amager Vest",0,2,1,144,55.65795,12.569299,"E"
"5284","Amager Vest",0,2,1,135,55.660557,12.568284,"E"
"5285","Amager Vest",0,5,3,129,55.64478,12.589352,"E"
"5286","Amager Vest",0,4,3,136,55.648957,12.588887,"E"
"5287","Amager Vest",0,6,3,144,55.645175,12.589034,"E"
"5288","Amager Vest",0,2,1,136,55.661685,12.570248,"E"
"5289","Amager Vest",0,4,2,136,55.65894,12.570747,"E"
"5290","Amager Vest",0,4,2,135,55.657891,12.571325,"E"
"5291","Amager Øst",4.5,5,2,144,55.652795,12.612276,"E"
"5292","Amager Vest",0,6,4,136,55.643114,12.61031,"E"
"5293","Amager Vest",0,5,2,129,55.647788,12.596049,"E"
"5294","Amager Vest",0,6,2,135,55.650402,12.61014,"E"
"5295","Amager Øst",0,6,3,129,55.659388,12.627103,"E"
"5296","Amager Vest",5,5,3,139,55.644064,12.614471,"E"
"5297","Amager Øst",0,4,1,136,55.65948,12.628653,"E"
"5298","Amager Vest",0,6,2,136,55.654591,12.609961,"E"
"5299","Amager Øst",5,5,2,141,55.65367,12.61418,"E"
"5300","Amager Øst",4.5,6,2,136,55.659589,12.612911,"E"
"5301","Amager Vest",0,2,0,136,55.656072,12.608297,"E"
"5302","Amager Øst",0,2,1,136,55.64577,12.618425,"E"
"5303","Amager Vest",3.5,4,2,136,55.663391,12.581273,"E"
"5304","Vesterbro-Kongens Enghave",5,4,1,136,55.660637,12.563667,"E"
"5305","Indre By",0,2,1,129,55.677783,12.57108,"E"
"5306","Amager Vest",0,4,2,136,55.659478,12.569203,"E"
"5307","Vesterbro-Kongens Enghave",5,3,1,129,55.66198,12.564765,"E"
"5308","Vesterbro-Kongens Enghave",0,4,2,134,55.6619,12.563216,"E"
"5309","Vesterbro-Kongens Enghave",5,2,1,141,55.662369,12.563365,"E"
"5310","Vesterbro-Kongens Enghave",5,4,1,128,55.661589,12.565069,"E"
"5311","Amager Vest",5,4,2,129,55.661434,12.568837,"E"
"5312","Amager Vest",4.5,6,2,136,55.661808,12.570541,"E"
"5313","Amager Vest",0,4,2,144,55.659771,12.57099,"E"
"5314","Amager Vest",5,4,2,136,55.662852,12.580398,"E"
"5315","Amager Vest",4.5,4,2,129,55.665769,12.579405,"E"
"5316","Amager Øst",0,5,1,136,55.667447,12.600739,"E"
"5317","Indre By",4.5,2,1,136,55.672169,12.590437,"E"
"5318","Indre By",5,2,1,144,55.670814,12.593319,"E"
"5319","Amager Vest",5,4,2,136,55.66472,12.581796,"E"
"5320","Amager Vest",0,4,2,129,55.660653,12.584889,"E"
"5321","Amager Øst",5,3,2,143,55.664042,12.602964,"E"
"5322","Nørrebro",5,5,2,144,55.690954,12.564224,"E"
"5323","Nørrebro",0,6,3,136,55.689369,12.563422,"E"
"5324","Indre By",4.5,2,1,136,55.68415,12.563228,"E"
"5325","Nørrebro",0,2,1,136,55.691512,12.56543,"E"
"5326","Indre By",4,3,2,141,55.684243,12.564839,"E"
"5327","Indre By",4.5,4,1,144,55.68273,12.563224,"E"
"5328","Indre By",5,2,1,125,55.689127,12.57802,"E"
"5329","Indre By",5,2,1,144,55.682246,12.563073,"E"
"5330","Indre By",5,4,2,129,55.684729,12.597133,"E"
"5331","Amager Vest",0,5,3,136,55.663787,12.573,"E"
"5332","Amager Vest",4.5,4,2,127,55.66456,12.574752,"E"
"5333","Amager Vest",0,4,3,133,55.662248,12.585866,"E"
"5334","Indre By",0,2,1,129,55.677481,12.574557,"E"
"5335","Indre By",0,3,1,144,55.682338,12.565732,"E"
"5336","Indre By",4.5,4,2,138,55.671099,12.594375,"E"
"5337","Indre By",4.5,6,2,144,55.675565,12.575662,"E"
"5338","Indre By",0,3,1,136,55.685139,12.565851,"E"
"5339","Indre By",0,5,1,144,55.673832,12.573328,"E"
"5340","Amager Vest",4.5,3,2,136,55.665507,12.577005,"E"
"5341","Indre By",4.5,2,1,129,55.679921,12.567065,"E"
"5342","Amager Vest",0,2,2,129,55.664934,12.577651,"E"
"5343","Indre By",5,6,3,144,55.685416,12.613463,"E"
"5344","Indre By",4.5,5,4,144,55.684308,12.615248,"E"
"5345","Amager Vest",5,2,2,129,55.662262,12.601799,"E"
"5346","Amager Vest",5,4,1,129,55.659615,12.569741,"E"
"5347","Amager Vest",0,4,2,144,55.666392,12.578482,"E"
"5348","Amager Øst",0,4,2,127,55.653473,12.61304,"E"
"5349","Amager Vest",4.5,5,3,136,55.650769,12.608453,"E"
"5350","Amager Vest",4.5,6,2,129,55.666119,12.576144,"E"
"5351","Amager Øst",5,4,2,136,55.664214,12.611626,"E"
"5352","Amager Øst",0,4,2,143,55.663812,12.602455,"E"
"5353","Amager Vest",4.5,4,3,129,55.656253,12.606062,"E"
"5354","Amager Vest",5,5,2,129,55.666229,12.581721,"E"
"5355","Amager Vest",0,4,2,136,55.659328,12.590912,"E"
"5356","Amager Vest",5,2,1,136,55.665992,12.582045,"E"
"5357","Amager Vest",0,4,1,131,55.664316,12.578727,"E"
"5358","Amager Vest",4.5,4,1,144,55.658819,12.572326,"E"
"5359","Amager Vest",5,4,2,136,55.659481,12.602133,"E"
"5360","Amager Øst",5,6,3,136,55.65936,12.616473,"E"
"5361","Amager Vest",5,5,3,136,55.659368,12.584626,"E"
"5362","Indre By",0,2,1,135,55.676583,12.570173,"E"
"5363","Amager Vest",0,3,1,136,55.665748,12.576465,"E"
"5364","Amager Vest",5,2,1,136,55.658056,12.573925,"E"
"5365","Amager Vest",0,4,3,144,55.661563,12.572714,"E"
"5366","Amager Vest",0,4,2,144,55.66258,12.570097,"E"
"5367","Amager Vest",5,5,1,136,55.664401,12.581994,"E"
"5368","Amager Vest",5,4,2,139,55.660779,12.573221,"E"
"5369","Amager Vest",5,6,2,136,55.651185,12.58807,"E"
"5370","Amager Vest",0,5,2,135,55.649618,12.611819,"E"
"5371","Amager Vest",5,3,1,129,55.664693,12.582568,"E"
"5372","Amager Vest",4,2,1,136,55.666201,12.581934,"E"
"5373","Amager Vest",5,4,3,136,55.660281,12.571681,"E"
"5374","Amager Vest",0,5,3,129,55.663498,12.580088,"E"
"5375","Indre By",5,4,1,135,55.678995,12.589178,"E"
"5376","Amager Vest",4.5,6,3,128,55.664021,12.57875,"E"
"5377","Amager Vest",0,6,3,136,55.648815,12.606211,"E"
"5378","Amager Vest",3.5,6,1,129,55.652684,12.609197,"E"
"5379","Amager Vest",5,4,2,134,55.664298,12.585241,"E"
"5380","Indre By",5,2,1,136,55.685598,12.580502,"E"
"5381","Amager Øst",0,5,2,140,55.654142,12.612197,"E"
"5382","Indre By",4.5,2,1,136,55.69165,12.575666,"E"
"5383","Østerbro",5,4,2,144,55.701173,12.578845,"E"
"5384","Amager Vest",5,5,1,136,55.664846,12.575748,"E"
"5385","Amager Vest",5,3,1,125,55.665448,12.579174,"E"
"5386","Amager Øst",5,6,3,136,55.652319,12.618828,"E"
"5387","Amager Vest",0,5,3,136,55.656222,12.593552,"E"
"5388","Amager Øst",0,6,4,130,55.654776,12.63268,"E"
"5389","Indre By",5,3,1,144,55.681684,12.578595,"E"
"5390","Indre By",5,2,1,129,55.669591,12.59049,"E"
"5391","Amager Øst",4.5,4,2,136,55.656271,12.632662,"E"
"5392","Indre By",5,3,1,136,55.679608,12.578944,"E"
"5393","Indre By",0,2,1,139,55.688007,12.585021,"E"
"5394","Amager Øst",4.5,4,3,133,55.659339,12.606672,"E"
"5395","Amager Øst",0,2,1,135,55.661077,12.631568,"E"
"5396","Amager Vest",5,2,1,136,55.665779,12.581589,"E"
"5397","Amager Vest",5,4,2,136,55.666938,12.582355,"E"
"5398","Amager Øst",5,4,2,125,55.653608,12.621272,"E"
"5399","Amager Øst",5,2,1,136,55.666333,12.609324,"E"
"5400","Indre By",5,2,1,136,55.685114,12.586754,"E"
"5401","Indre By",4.5,2,1,129,55.669323,12.588684,"E"
"5402","Amager Øst",5,4,1,129,55.6607,12.624575,"E"
"5403","Amager Vest",0,4,1,129,55.664041,12.578916,"E"
"5404","Indre By",4.5,2,1,135,55.682467,12.575342,"E"
"5405","Indre By",5,2,1,135,55.691958,12.57701,"E"
"5406","Amager Øst",0,4,3,144,55.656355,12.62808,"E"
"5407","Amager Øst",0,4,2,135,55.658342,12.622268,"E"
"5408","Indre By",5,2,1,136,55.6795,12.578363,"E"
"5409","Indre By",5,2,1,129,55.682169,12.578475,"E"
"5410","Indre By",5,2,1,144,55.669246,12.589097,"E"
"5411","Amager Øst",0,5,2,144,55.664973,12.625587,"E"
"5412","Indre By",5,2,1,136,55.683473,12.581343,"E"
"5413","Indre By",0,6,3,134,55.68576,12.589977,"E"
"5414","Indre By",4,5,5,136,55.686858,12.615056,"E"
"5415","Amager Øst",5,5,3,144,55.665636,12.627256,"E"
"5416","Østerbro",5,2,1,136,55.696765,12.575685,"E"
"5417","Østerbro",5,5,2,136,55.70127,12.57648,"E"
"5418","Østerbro",0,4,2,129,55.705368,12.582341,"E"
"5419","Østerbro",4,5,3,144,55.698923,12.58964,"E"
"5420","Østerbro",0,2,1,133,55.69822,12.584214,"E"
"5421","Østerbro",0,6,4,144,55.698599,12.585137,"E"
"5422","Indre By",5,2,1,133,55.694841,12.576362,"E"
"5423","Indre By",0,6,2,128,55.69457,12.576371,"E"
"5424","Østerbro",5,4,1,129,55.700133,12.587401,"E"
"5425","Indre By",4.5,5,4,129,55.693933,12.579853,"E"
"5426","Østerbro",0,4,3,129,55.698476,12.577292,"E"
"5427","Indre By",0,4,2,130,55.69692,12.585786,"E"
"5428","Østerbro",5,3,2,136,55.697863,12.58262,"E"
"5429","Østerbro",4.5,5,3,136,55.723793,12.575917,"E"
"5430","Østerbro",0,4,2,141,55.701991,12.577931,"E"
"5431","Østerbro",4.5,6,3,134,55.700295,12.586366,"E"
"5432","Østerbro",4.5,4,2,129,55.707122,12.580349,"E"
"5433","Østerbro",0,3,1,135,55.712183,12.576932,"E"
"5434","Østerbro",0,7,5,129,55.714913,12.575712,"E"
"5435","Østerbro",0,4,2,129,55.697633,12.581061,"E"
"5436","Indre By",0,2,1,144,55.696078,12.587444,"E"
"5437","Østerbro",4.5,2,1,129,55.704112,12.57825,"E"
"5438","Indre By",0,4,1,133,55.691689,12.575127,"E"
"5439","Østerbro",4.5,4,2,136,55.706933,12.583707,"E"
"5440","Indre By",0,4,2,125,55.692021,12.577392,"E"
"5441","Østerbro",4.5,6,3,136,55.700725,12.577929,"E"
"5442","Østerbro",5,5,3,136,55.704123,12.58723,"E"
"5443","Østerbro",5,2,1,136,55.698251,12.582005,"E"
"5444","Indre By",0,4,1,129,55.697468,12.578893,"E"
"5445","Østerbro",0,4,3,129,55.699623,12.578955,"E"
"5446","Indre By",0,4,2,136,55.693832,12.576703,"E"
"5447","Østerbro",0,5,2,134,55.702066,12.583446,"E"
"5448","Østerbro",0,4,3,125,55.697659,12.582299,"E"
"5449","Østerbro",0,2,1,129,55.707583,12.578066,"E"
"5450","Østerbro",0,5,2,136,55.698698,12.584235,"E"
"5451","Østerbro",4.5,4,3,130,55.705037,12.586441,"E"
"5452","Østerbro",5,4,1,144,55.704796,12.578749,"E"
"5453","Indre By",4.5,4,1,144,55.692106,12.575321,"E"
"5454","Indre By",0,4,1,144,55.693474,12.575338,"E"
"5455","Østerbro",0,6,3,129,55.71212,12.576709,"E"
"5456","Østerbro",4.5,4,2,129,55.698199,12.581105,"E"
"5457","Østerbro",0,2,1,136,55.709736,12.580201,"E"
"5458","Østerbro",5,5,2,135,55.699391,12.579326,"E"
"5459","Østerbro",0,2,1,144,55.703083,12.588261,"E"
"5460","Østerbro",5,2,1,136,55.699873,12.580329,"E"
"5461","Østerbro",5,5,2,144,55.69989,12.579229,"E"
"5462","Indre By",0,3,2,136,55.69477,12.579517,"E"
"5463","Østerbro",4.5,5,2,129,55.696742,12.575713,"E"
"5464","Østerbro",0,5,2,135,55.708424,12.585745,"E"
"5465","Østerbro",4.5,2,1,129,55.705261,12.579199,"E"
"5466","Østerbro",0,4,1,136,55.699937,12.583907,"E"
"5467","Østerbro",0,4,1,129,55.707836,12.583154,"E"
"5468","Østerbro",0,4,2,129,55.709536,12.578818,"E"
"5469","Østerbro",0,6,4,144,55.697386,12.583118,"E"
"5470","Østerbro",0,3,1,133,55.70433,12.579499,"E"
"5471","Østerbro",5,4,3,140,55.711997,12.575887,"E"
"5472","Østerbro",0,5,2,144,55.704497,12.577961,"E"
"5473","Østerbro",4.5,3,2,129,55.704103,12.580444,"E"
"5474","Indre By",5,2,0,144,55.692925,12.576485,"E"
"5475","Østerbro",5,4,2,136,55.707194,12.582671,"E"
"5476","Indre By",0,2,1,136,55.697706,12.587212,"E"
"5477","Østerbro",5,5,2,136,55.700555,12.580029,"E"
"5478","Østerbro",0,2,0,130,55.709631,12.58169,"E"
