"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"4397","Nørrebro",5,2,2,133,55.691934,12.560496,"E"
"4398","Nørrebro",0,4,1,133,55.695881,12.547179,"E"
"4399","Nørrebro",4.5,2,2,134,55.69852,12.548773,"E"
"4400","Nørrebro",0,6,4,127,55.700797,12.53985,"E"
"4401","Nørrebro",4.5,4,1,134,55.694898,12.549968,"E"
"4402","Østerbro",0,6,3,134,55.711388,12.560123,"E"
"4403","Nørrebro",4.5,5,3,144,55.691508,12.560797,"E"
"4404","Nørrebro",0,5,2,134,55.69274,12.560317,"E"
"4405","Nørrebro",0,2,1,127,55.696936,12.543175,"E"
"4406","Nørrebro",0,3,1,127,55.690606,12.557844,"E"
"4407","Nørrebro",4.5,4,2,134,55.689194,12.562305,"E"
"4408","Nørrebro",0,4,2,134,55.690357,12.559782,"E"
"4409","Nørrebro",5,2,1,134,55.689804,12.556061,"E"
"4410","Nørrebro",5,5,2,134,55.702153,12.550885,"E"
"4411","Nørrebro",4.5,4,2,132,55.691042,12.562646,"E"
"4412","Nørrebro",5,4,2,127,55.690285,12.5578,"E"
"4413","Nørrebro",4.5,5,2,142,55.689538,12.559209,"E"
"4414","Nørrebro",0,4,1,129,55.68614,12.551665,"E"
"4415","Nørrebro",0,4,1,142,55.6919,12.540069,"E"
"4416","Nørrebro",4.5,2,1,131,55.693463,12.546812,"E"
"4417","Nørrebro",4.5,4,1,129,55.690026,12.54109,"E"
"4418","Valby",0,4,2,127,55.664708,12.514259,"E"
"4419","Nørrebro",0,6,3,134,55.694366,12.556773,"E"
"4420","Nørrebro",0,5,2,143,55.689656,12.54224,"E"
"4421","Brønshøj-Husum",5,8,4,134,55.70091,12.496294,"E"
"4422","Nørrebro",5,2,1,134,55.706037,12.545476,"E"
"4423","Vanløse",0,5,3,134,55.691728,12.511618,"E"
"4424","Vanløse",5,3,2,134,55.699785,12.511995,"E"
"4425","Vanløse",0,4,3,133,55.69609,12.519522,"E"
"4426","Nørrebro",0,8,4,142,55.697977,12.542747,"E"
"4427","Nørrebro",4.5,5,2,127,55.68914,12.541965,"E"
"4428","Nørrebro",0,6,2,134,55.692365,12.540428,"E"
"4429","Nørrebro",4.5,4,3,128,55.68558,12.549267,"E"
"4430","Nørrebro",5,5,2,134,55.688561,12.540787,"E"
"4431","Nørrebro",5,5,2,144,55.69241,12.544468,"E"
"4432","Nørrebro",0,5,3,127,55.690115,12.542369,"E"
"4433","Nørrebro",4.5,3,1,133,55.686799,12.546778,"E"
"4434","Nørrebro",0,4,2,127,55.687335,12.543197,"E"
"4435","Nørrebro",0,4,2,127,55.687947,12.542874,"E"
"4436","Nørrebro",0,3,1,144,55.689398,12.548049,"E"
"4437","Nørrebro",0,4,2,127,55.688168,12.545957,"E"
"4438","Nørrebro",0,4,1,134,55.68841,12.542605,"E"
"4439","Nørrebro",4.5,5,4,127,55.689457,12.560704,"E"
"4440","Nørrebro",0,4,1,127,55.685706,12.556838,"E"
"4441","Nørrebro",4.5,2,1,142,55.688833,12.563972,"E"
"4442","Nørrebro",4.5,2,1,142,55.693483,12.541617,"E"
"4443","Nørrebro",5,6,3,142,55.693703,12.544843,"E"
"4444","Nørrebro",0,4,2,144,55.698618,12.540097,"E"
"4445","Nørrebro",0,6,1,142,55.693135,12.546526,"E"
"4446","Nørrebro",5,4,2,134,55.692878,12.547813,"E"
"4447","Nørrebro",4.5,5,1,142,55.695994,12.544645,"E"
"4448","Nørrebro",0,6,3,134,55.698307,12.545869,"E"
"4449","Nørrebro",0,2,1,142,55.700145,12.54924,"E"
"4450","Nørrebro",5,5,2,142,55.698911,12.545698,"E"
"4451","Nørrebro",4,4,1,127,55.69902,12.546838,"E"
"4452","Nørrebro",5,6,2,142,55.692182,12.548052,"E"
"4453","Nørrebro",5,6,4,127,55.686776,12.547778,"E"
"4454","Nørrebro",4.5,2,0,127,55.685488,12.549782,"E"
"4455","Nørrebro",4.5,6,4,142,55.696679,12.55031,"E"
"4456","Brønshøj-Husum",0,6,3,134,55.703079,12.511952,"E"
"4457","Bispebjerg",0,4,1,134,55.705365,12.520973,"E"
"4458","Bispebjerg",4.5,6,3,134,55.703741,12.522195,"E"
"4459","Brønshøj-Husum",5,8,4,134,55.712043,12.5077,"E"
"4460","Brønshøj-Husum",5,8,4,133,55.712113,12.507205,"E"
"4461","Brønshøj-Husum",0,6,3,134,55.710984,12.510572,"E"
"4462","Brønshøj-Husum",0,9,6,133,55.719554,12.506749,"E"
"4463","Bispebjerg",5,6,2,134,55.712374,12.515752,"E"
"4464","Bispebjerg",4.5,5,3,140,55.712501,12.518912,"E"
"4465","Nørrebro",0,7,3,142,55.704297,12.551879,"E"
"4466","Nørrebro",4.5,5,2,142,55.703947,12.539298,"E"
"4467","Nørrebro",0,4,2,127,55.692297,12.540827,"E"
"4468","Nørrebro",0,4,2,134,55.694087,12.546561,"E"
"4469","Nørrebro",5,5,3,142,55.692575,12.545933,"E"
"4470","Nørrebro",0,4,2,127,55.691639,12.545537,"E"
"4471","Bispebjerg",4,7,3,129,55.698106,12.534148,"E"
"4472","Nørrebro",0,2,1,127,55.69332,12.546644,"E"
"4473","Nørrebro",0,4,2,129,55.687002,12.550302,"E"
"4474","Vanløse",5,4,2,128,55.694969,12.521865,"E"
"4475","Nørrebro",5,6,3,134,55.695068,12.542216,"E"
"4476","Nørrebro",0,2,1,134,55.693427,12.549803,"E"
"4477","Nørrebro",4,4,1,127,55.693848,12.542479,"E"
"4478","Nørrebro",0,3,1,133,55.689606,12.545112,"E"
"4479","Nørrebro",4.5,3,1,134,55.686078,12.54641,"E"
"4480","Nørrebro",4.5,6,2,143,55.691536,12.542408,"E"
"4481","Nørrebro",0,4,2,134,55.69116,12.538264,"E"
"4482","Nørrebro",5,6,3,128,55.690636,12.542439,"E"
"4483","Bispebjerg",5,4,2,134,55.697728,12.52898,"E"
"4484","Bispebjerg",5,7,2,134,55.707541,12.529941,"E"
"4485","Nørrebro",4.5,2,1,131,55.696951,12.53818,"E"
"4486","Bispebjerg",5,2,1,131,55.707173,12.518382,"E"
"4487","Nørrebro",4.5,5,2,134,55.69914,12.549407,"E"
"4488","Nørrebro",4.5,4,2,134,55.69133,12.543525,"E"
"4489","Nørrebro",4.5,5,2,141,55.697777,12.547045,"E"
"4490","Bispebjerg",0,2,1,134,55.705627,12.523131,"E"
"4491","Nørrebro",5,4,2,126,55.701005,12.540159,"E"
"4492","Vanløse",0,6,3,134,55.690771,12.514171,"E"
"4493","Nørrebro",5,3,1,134,55.697076,12.556367,"E"
"4494","Østerbro",4.5,4,2,132,55.709854,12.556757,"E"
"4495","Bispebjerg",4.5,5,3,134,55.722803,12.542123,"E"
"4496","Nørrebro",4.5,4,3,127,55.686924,12.546789,"E"
"4497","Nørrebro",4.5,3,1,134,55.685806,12.558811,"E"
"4498","Vanløse",4,6,3,133,55.695547,12.486615,"E"
"4499","Nørrebro",0,6,3,142,55.698587,12.538973,"E"
"4500","Østerbro",0,2,2,134,55.710014,12.565096,"E"
"4501","Nørrebro",5,6,2,143,55.693498,12.553719,"E"
"4502","Nørrebro",0,5,2,135,55.688831,12.560337,"E"
"4503","Nørrebro",5,4,2,139,55.701361,12.551436,"E"
"4504","Nørrebro",5,5,3,134,55.693021,12.545497,"E"
"4505","Nørrebro",0,3,2,127,55.689251,12.546525,"E"
"4506","Brønshøj-Husum",0,6,3,127,55.713143,12.51041,"E"
"4507","Nørrebro",0,3,2,134,55.693011,12.561349,"E"
"4508","Bispebjerg",5,4,1,134,55.704718,12.531147,"E"
"4509","Nørrebro",4.5,6,2,138,55.691992,12.54458,"E"
"4510","Nørrebro",0,4,2,133,55.690028,12.537595,"E"
"4511","Nørrebro",0,3,2,134,55.702953,12.540275,"E"
"4512","Nørrebro",5,5,2,134,55.686137,12.552691,"E"
"4513","Nørrebro",4.5,4,2,134,55.6969,12.555556,"E"
"4514","Nørrebro",0,5,2,127,55.700914,12.542471,"E"
"4515","Nørrebro",4.5,4,2,126,55.691435,12.555091,"E"
"4516","Nørrebro",5,4,3,139,55.688139,12.545157,"E"
"4517","Nørrebro",5,4,2,133,55.688319,12.561991,"E"
"4518","Nørrebro",0,3,1,127,55.694281,12.545176,"E"
"4519","Nørrebro",5,2,1,125,55.690629,12.556297,"E"
"4520","Nørrebro",4.5,3,1,127,55.693963,12.538864,"E"
"4521","Nørrebro",4.5,2,1,127,55.691348,12.544502,"E"
"4522","Bispebjerg",4,4,2,127,55.705564,12.530281,"E"
"4523","Nørrebro",0,4,2,142,55.700074,12.545927,"E"
"4524","Nørrebro",5,4,1,133,55.693453,12.543624,"E"
"4525","Nørrebro",5,2,1,137,55.692163,12.540118,"E"
"4526","Nørrebro",0,4,1,133,55.691098,12.540501,"E"
"4527","Nørrebro",5,2,1,127,55.693941,12.55625,"E"
"4528","Vanløse",0,4,2,127,55.693933,12.516978,"E"
"4529","Bispebjerg",0,4,2,127,55.705701,12.536954,"E"
"4530","Nørrebro",0,4,1,134,55.697555,12.550431,"E"
"4531","Nørrebro",0,5,3,127,55.695394,12.556155,"E"
"4532","Brønshøj-Husum",0,8,3,134,55.703145,12.498094,"E"
"4533","Bispebjerg",5,5,1,134,55.701584,12.534211,"E"
"4534","Nørrebro",5,2,1,131,55.694868,12.544411,"E"
"4535","Bispebjerg",5,3,2,126,55.713828,12.544527,"E"
"4536","Østerbro",0,4,3,134,55.712184,12.563555,"E"
"4537","Nørrebro",0,6,3,133,55.693337,12.551684,"E"
"4538","Nørrebro",5,4,1,127,55.701484,12.539625,"E"
"4539","Nørrebro",5,2,1,127,55.689648,12.557925,"E"
"4540","Nørrebro",5,2,2,140,55.698494,12.552673,"E"
"4541","Nørrebro",5,5,2,127,55.703405,12.550474,"E"
"4542","Nørrebro",0,2,1,127,55.688866,12.548383,"E"
"4543","Valby",5,5,2,131,55.673729,12.488237,"E"
"4544","Nørrebro",0,4,2,127,55.701987,12.54969,"E"
"4545","Nørrebro",0,5,3,133,55.698684,12.541643,"E"
"4546","Nørrebro",0,5,3,131,55.699919,12.542614,"E"
"4547","Nørrebro",0,4,2,134,55.701207,12.545327,"E"
"4548","Nørrebro",5,3,1,131,55.703834,12.556018,"E"
"4549","Nørrebro",5,5,4,142,55.698656,12.538004,"E"
"4550","Nørrebro",0,6,3,134,55.70941,12.551296,"E"
"4551","Nørrebro",4.5,4,1,127,55.697517,12.543753,"E"
"4552","Nørrebro",5,5,2,134,55.6994,12.541655,"E"
"4553","Vanløse",0,6,4,126,55.690971,12.509349,"E"
"4554","Bispebjerg",4.5,8,4,134,55.725315,12.525774,"E"
"4555","Nørrebro",5,3,2,142,55.696779,12.539151,"E"
"4556","Vanløse",0,4,2,142,55.696615,12.522437,"E"
"4557","Vanløse",5,5,1,127,55.687683,12.487675,"E"
"4558","Bispebjerg",0,6,2,142,55.70433,12.535569,"E"
"4559","Vanløse",0,4,3,134,55.696168,12.512556,"E"
"4560","Nørrebro",0,3,2,134,55.707775,12.555865,"E"
"4561","Nørrebro",5,4,2,132,55.699014,12.548345,"E"
"4562","Nørrebro",5,6,2,127,55.697023,12.550136,"E"
"4563","Vanløse",0,4,2,134,55.694988,12.484054,"E"
"4564","Amager Vest",5,2,2,127,55.662262,12.601799,"E"
"4565","Amager Vest",0,8,3,134,55.644882,12.593336,"E"
"4566","Amager Vest",0,2,1,142,55.65795,12.569299,"E"
"4567","Amager Vest",4.5,4,1,142,55.658819,12.572326,"E"
"4568","Amager Vest",0,5,3,127,55.64478,12.589352,"E"
"4569","Amager Vest",0,6,3,142,55.645175,12.589034,"E"
"4570","Amager Vest",0,4,3,142,55.661563,12.572714,"E"
"4571","Amager Vest",4.5,4,2,142,55.645211,12.594997,"E"
"4572","Amager Vest",5,6,2,134,55.645211,12.592325,"E"
"4573","Amager Vest",4.5,5,3,142,55.646814,12.59333,"E"
"4574","Amager Vest",5,4,2,142,55.659239,12.56749,"E"
"4575","Amager Vest",5,5,3,137,55.645499,12.594268,"E"
"4576","Amager Vest",0,4,2,127,55.657553,12.56819,"E"
"4577","Amager Vest",0,4,3,134,55.648957,12.588887,"E"
"4578","Amager Vest",0,5,3,142,55.64545,12.589177,"E"
"4579","Amager Vest",0,3,1,140,55.643721,12.585865,"E"
"4580","Amager Vest",0,5,2,127,55.647788,12.596049,"E"
"4581","Amager Vest",0,4,2,144,55.646564,12.610699,"E"
"4582","Amager Vest",0,6,2,133,55.650402,12.61014,"E"
"4583","Amager Øst",5,6,4,144,55.646792,12.631268,"E"
"4584","Amager Øst",5,7,3,142,55.658916,12.608834,"E"
"4585","Amager Vest",0,5,2,144,55.64945,12.611733,"E"
"4586","Amager Vest",0,6,3,127,55.645073,12.596576,"E"
"4587","Amager Øst",4.5,6,4,144,55.645844,12.615717,"E"
"4588","Amager Øst",0,4,2,125,55.660295,12.621588,"E"
"4589","Amager Vest",5,5,3,137,55.644064,12.614471,"E"
"4590","Amager Vest",0,4,1,134,55.657409,12.600827,"E"
"4591","Amager Vest",0,7,3,127,55.659043,12.606194,"E"
"4592","Amager Øst",0,5,2,142,55.660195,12.611243,"E"
"4593","Amager Øst",4.5,5,2,142,55.647707,12.614367,"E"
"4594","Amager Øst",4.5,4,3,127,55.651581,12.616881,"E"
"4595","Amager Vest",0,6,2,134,55.654591,12.609961,"E"
"4596","Amager Øst",4.5,6,2,134,55.659589,12.612911,"E"
"4597","Amager Øst",0,2,1,134,55.64577,12.618425,"E"
"4598","Amager Øst",5,6,3,127,55.649024,12.61606,"E"
"4599","Amager Øst",5,5,3,142,55.651248,12.617627,"E"
"4600","Amager Vest",0,2,1,142,55.662619,12.571598,"E"
"4601","Amager Vest",4.5,3,2,131,55.663945,12.581409,"E"
"4602","Amager Vest",3.5,4,2,134,55.663391,12.581273,"E"
"4603","Amager Vest",4.5,5,3,142,55.661205,12.585766,"E"
"4604","Amager Vest",0,4,2,127,55.664609,12.578005,"E"
"4605","Vesterbro-Kongens Enghave",0,5,3,127,55.661948,12.562999,"E"
"4606","Amager Vest",0,5,3,127,55.663498,12.580088,"E"
"4607","Amager Vest",5,4,2,127,55.661434,12.568837,"E"
"4608","Amager Vest",4.5,5,2,144,55.665716,12.577308,"E"
"4609","Vesterbro-Kongens Enghave",5,3,1,127,55.66198,12.564765,"E"
"4610","Amager Vest",0,4,2,142,55.66258,12.570097,"E"
"4611","Amager Vest",0,5,3,134,55.663787,12.573,"E"
"4612","Amager Vest",0,2,2,127,55.664934,12.577651,"E"
"4613","Amager Vest",0,2,1,133,55.660557,12.568284,"E"
"4614","Vesterbro-Kongens Enghave",0,4,2,134,55.6619,12.563216,"E"
"4615","Amager Vest",5,2,1,129,55.665039,12.577861,"E"
"4616","Vesterbro-Kongens Enghave",5,4,1,126,55.661589,12.565069,"E"
"4617","Vesterbro-Kongens Enghave",5,2,1,139,55.662369,12.563365,"E"
"4618","Amager Vest",4,6,3,144,55.662015,12.585662,"E"
"4619","Amager Vest",0,4,2,127,55.660653,12.584889,"E"
"4620","Amager Vest",5,6,3,142,55.663881,12.584781,"E"
"4621","Amager Vest",4.5,5,1,127,55.666302,12.586608,"E"
"4622","Amager Vest",5,4,2,134,55.66472,12.581796,"E"
"4623","Indre By",4.5,2,1,134,55.672169,12.590437,"E"
"4624","Indre By",5,3,1,140,55.678635,12.57141,"E"
"4625","Indre By",5,2,1,134,55.67669,12.575717,"E"
"4626","Indre By",0,4,2,134,55.68399,12.568934,"E"
"4627","Indre By",5,2,1,134,55.678895,12.588856,"E"
"4628","Indre By",4.5,5,3,134,55.67211,12.59279,"E"
"4629","Amager Vest",4.5,3,1,127,55.664616,12.578717,"E"
"4630","Amager Vest",0,6,3,134,55.666449,12.596475,"E"
"4631","Amager Øst",5,3,2,127,55.663881,12.607586,"E"
"4632","Amager Øst",0,5,1,134,55.667447,12.600739,"E"
"4633","Amager Vest",0,2,0,134,55.656072,12.608297,"E"
"4634","Amager Vest",5,2,1,127,55.665896,12.579257,"E"
"4635","Amager Øst",0,4,2,142,55.658136,12.61667,"E"
"4636","Amager Vest",5,4,2,142,55.654216,12.577248,"E"
"4637","Amager Vest",0,2,1,142,55.665435,12.581388,"E"
"4638","Indre By",5,2,1,124,55.674323,12.597997,"E"
"4639","Amager Øst",0,7,3,127,55.660037,12.614541,"E"
"4640","Amager Vest",0,6,2,134,55.651185,12.58807,"E"
"4641","Amager Vest",0,3,2,137,55.666157,12.583659,"E"
"4642","Amager Vest",0,2,1,134,55.661685,12.570248,"E"
"4643","Amager Øst",0,2,1,142,55.666822,12.617809,"E"
"4644","Østerbro",4.5,4,1,127,55.703853,12.588501,"E"
"4645","Indre By",4.5,3,1,127,55.674504,12.592327,"E"
"4646","Indre By",4.5,3,2,143,55.68475,12.589734,"E"
"4647","Indre By",5,2,1,135,55.676679,12.587648,"E"
"4648","Østerbro",5,2,1,127,55.701276,12.589014,"E"
"4649","Østerbro",4.5,6,3,134,55.707521,12.583024,"E"
"4650","Indre By",5,6,4,142,55.671786,12.593729,"E"
"4651","Indre By",5,4,3,142,55.676594,12.596712,"E"
"4652","Indre By",5,3,1,131,55.686402,12.584048,"E"
"4653","Østerbro",0,5,2,142,55.708054,12.596779,"E"
"4654","Indre By",4,4,2,126,55.674196,12.598252,"E"
"4655","Indre By",4.5,3,2,142,55.676157,12.598803,"E"
"4656","Amager Øst",0,3,2,134,55.665282,12.606033,"E"
"4657","Indre By",4.5,4,1,134,55.670008,12.591078,"E"
"4658","Amager Vest",5,5,3,140,55.661845,12.585898,"E"
"4659","Indre By",4.5,4,2,137,55.671099,12.594375,"E"
"4660","Østerbro",0,2,1,138,55.699763,12.584545,"E"
"4661","Indre By",5,2,1,127,55.671282,12.586413,"E"
"4662","Indre By",5,4,2,127,55.684729,12.597133,"E"
"4663","Amager Vest",4.5,5,3,134,55.664029,12.583197,"E"
"4664","Østerbro",0,5,2,135,55.708424,12.585745,"E"
"4665","Indre By",4.5,2,0,134,55.674041,12.589488,"E"
"4666","Amager Øst",4.5,5,2,134,55.666379,12.603166,"E"
"4667","Østerbro",4.5,6,3,144,55.706939,12.596745,"E"
"4668","Amager Øst",4,2,1,134,55.664937,12.601672,"E"
"4669","Amager Øst",0,2,1,130,55.660216,12.618657,"E"
"4670","Østerbro",5,4,1,127,55.700133,12.587401,"E"
"4671","Nørrebro",4,2,1,127,55.699672,12.553673,"E"
"4672","Nørrebro",5,4,2,127,55.694582,12.55269,"E"
"4673","Nørrebro",0,4,2,134,55.700403,12.546141,"E"
"4674","Nørrebro",4.5,4,2,135,55.692178,12.55724,"E"
"4675","Nørrebro",4.5,2,1,134,55.693976,12.542826,"E"
"4676","Nørrebro",4,3,2,134,55.692314,12.55817,"E"
"4677","Nørrebro",5,2,1,134,55.692022,12.560192,"E"
"4678","Bispebjerg",5,5,2,134,55.704338,12.53029,"E"
"4679","Nørrebro",4.5,3,1,134,55.69652,12.54697,"E"
"4680","Nørrebro",4.5,5,2,127,55.695012,12.553155,"E"
"4681","Nørrebro",0,5,0,134,55.700428,12.548967,"E"
"4682","Nørrebro",0,3,1,134,55.69782,12.553287,"E"
"4683","Bispebjerg",5,5,3,134,55.711474,12.545753,"E"
"4684","Bispebjerg",4.5,4,1,132,55.701375,12.534683,"E"
"4685","Bispebjerg",0,4,2,134,55.708133,12.536721,"E"
"4686","Østerbro",5,4,1,127,55.708212,12.561004,"E"
"4687","Østerbro",5,4,2,127,55.709407,12.558841,"E"
"4688","Østerbro",4.5,5,3,134,55.711034,12.563712,"E"
"4689","Nørrebro",5,3,2,142,55.695597,12.556284,"E"
"4690","Bispebjerg",0,5,2,142,55.713396,12.543637,"E"
"4691","Nørrebro",0,5,2,134,55.696662,12.557331,"E"
"4692","Nørrebro",5,4,2,134,55.696689,12.551241,"E"
"4693","Nørrebro",0,6,2,131,55.706477,12.553564,"E"
"4694","Nørrebro",4.5,4,2,133,55.696065,12.556415,"E"
"4695","Nørrebro",0,2,1,133,55.70412,12.544845,"E"
"4696","Nørrebro",5,4,1,142,55.705295,12.551844,"E"
"4697","Nørrebro",0,3,1,137,55.700471,12.554676,"E"
"4698","Østerbro",5,5,2,134,55.711956,12.562306,"E"
"4699","Østerbro",5,6,3,142,55.713104,12.564025,"E"
"4700","Bispebjerg",0,7,3,127,55.724741,12.531402,"E"
"4701","Nørrebro",4.5,3,0,134,55.701113,12.550335,"E"
"4702","Østerbro",5,5,2,133,55.711049,12.558013,"E"
"4703","Østerbro",0,4,2,134,55.706038,12.55857,"E"
"4704","Bispebjerg",0,7,3,138,55.712002,12.545833,"E"
"4705","Østerbro",5,5,2,127,55.718293,12.573855,"E"
"4706","Østerbro",0,4,2,127,55.728494,12.564572,"E"
"4707","Østerbro",0,4,2,142,55.707529,12.563074,"E"
"4708","Indre By",4.5,4,1,134,55.676639,12.596943,"E"
"4709","Indre By",5,2,1,133,55.684866,12.587316,"E"
"4710","Østerbro",4.5,2,1,132,55.698759,12.585086,"E"
"4711","Amager Vest",4.5,4,1,134,55.660329,12.60473,"E"
"4712","Amager Øst",0,4,2,134,55.665046,12.6096,"E"
"4713","Amager Vest",5,3,2,127,55.664172,12.58426,"E"
"4714","Amager Vest",0,2,1,134,55.663327,12.598956,"E"
"4715","Østerbro",4.5,4,3,128,55.705037,12.586441,"E"
"4716","Østerbro",0,2,1,142,55.705285,12.58812,"E"
"4717","Indre By",4,2,1,134,55.687102,12.586359,"E"
"4718","Indre By",5,2,4,133,55.673722,12.588759,"E"
"4719","Amager Øst",5,4,2,127,55.664246,12.607161,"E"
"4720","Indre By",5,4,3,143,55.687657,12.584511,"E"
"4721","Østerbro",4.5,4,2,134,55.698215,12.594621,"E"
"4722","Indre By",5,4,1,134,55.684699,12.588965,"E"
"4723","Østerbro",5,4,3,134,55.709438,12.585025,"E"
"4724","Amager Vest",4.5,4,3,134,55.667076,12.583732,"E"
"4725","Indre By",5,2,1,142,55.692932,12.58415,"E"
"4726","Indre By",4.5,2,1,134,55.689321,12.591263,"E"
"4727","Indre By",4.5,2,1,137,55.68481,12.58478,"E"
"4728","Indre By",4.5,2,1,141,55.688348,12.590921,"E"
"4729","Amager Øst",5,4,1,134,55.662438,12.604978,"E"
"4730","Indre By",5,2,1,144,55.674502,12.598372,"E"
"4731","Amager Øst",5,4,2,134,55.668532,12.599817,"E"
"4732","Amager Øst",0,4,2,127,55.666719,12.611086,"E"
"4733","Østerbro",4.5,4,2,134,55.700657,12.583685,"E"
"4734","Indre By",4.5,4,2,134,55.686796,12.588085,"E"
"4735","Amager Vest",5,4,2,139,55.667085,12.596565,"E"
"4736","Indre By",4.5,3,1,127,55.686414,12.58492,"E"
"4737","Amager Vest",4.5,10,4,125,55.665973,12.596739,"E"
"4738","Indre By",4.5,4,2,133,55.676012,12.597659,"E"
"4739","Østerbro",5,2,2,132,55.69905,12.586208,"E"
"4740","Indre By",5,2,1,127,55.678807,12.582711,"E"
"4741","Indre By",4.5,3,1,138,55.677716,12.587376,"E"
"4742","Indre By",5,2,1,134,55.669894,12.589763,"E"
"4743","Amager Øst",0,4,2,127,55.663499,12.626858,"E"
"4744","Indre By",5,2,1,143,55.680906,12.589061,"E"
"4745","Østerbro",4,3,1,131,55.707422,12.596523,"E"
"4746","Østerbro",0,5,2,134,55.702066,12.583446,"E"
"4747","Indre By",5,4,2,127,55.671366,12.594497,"E"
"4748","Indre By",5,2,1,127,55.669591,12.59049,"E"
"4749","Indre By",4.5,5,3,127,55.684612,12.615004,"E"
"4750","Amager Øst",4.5,4,2,127,55.661046,12.610991,"E"
"4751","Amager Øst",0,2,2,127,55.660142,12.63202,"E"
"4752","Indre By",5,2,1,134,55.676427,12.597591,"E"
"4753","Amager Øst",5,2,1,127,55.664893,12.616098,"E"
"4754","Indre By",5,4,3,127,55.675694,12.592437,"E"
"4755","Amager Øst",5,3,2,127,55.669082,12.601275,"E"
"4756","Østerbro",5,6,2,133,55.70464,12.582785,"E"
"4757","Amager Øst",0,2,2,127,55.665459,12.613002,"E"
"4758","Indre By",5,2,1,127,55.683469,12.585346,"E"
"4759","Østerbro",0,4,2,134,55.701592,12.59109,"E"
"4760","Amager Øst",5,4,2,127,55.66061,12.613913,"E"
"4761","Østerbro",5,5,2,128,55.699291,12.583709,"E"
"4762","Amager Øst",4.5,5,3,127,55.664158,12.601587,"E"
"4763","Indre By",4,2,1,134,55.67851,12.588847,"E"
"4764","Indre By",5,3,2,127,55.672684,12.593873,"E"
"4765","Indre By",4.5,3,1,134,55.67274,12.593499,"E"
"4766","Indre By",5,2,1,134,55.676096,12.600245,"E"
"4767","Amager Vest",5,6,3,127,55.666165,12.598288,"E"
"4768","Amager Øst",4.5,4,1,127,55.661759,12.628171,"E"
"4769","Amager Øst",5,5,3,144,55.665053,12.613224,"E"
"4770","Østerbro",0,4,2,134,55.702798,12.589648,"E"
"4771","Østerbro",0,5,2,134,55.699819,12.58976,"E"
"4772","Indre By",0,4,2,134,55.675291,12.593447,"E"
"4773","Indre By",5,2,1,134,55.696082,12.586255,"E"
"4774","Østerbro",0,2,1,134,55.699941,12.585964,"E"
"4775","Indre By",5,4,2,127,55.694396,12.5829,"E"
"4776","Indre By",5,3,2,134,55.671313,12.597387,"E"
"4777","Østerbro",5,2,1,124,55.698475,12.59506,"E"
"4778","Amager Øst",5,4,3,134,55.666003,12.607782,"E"
"4779","Indre By",4.5,2,1,127,55.684133,12.585935,"E"
"4780","Amager Øst",0,2,1,127,55.664831,12.611091,"E"
"4781","Indre By",4.5,4,1,132,55.686081,12.585471,"E"
"4782","Østerbro",0,2,1,134,55.698268,12.58501,"E"
"4783","Østerbro",0,6,5,135,55.704508,12.588449,"E"
"4784","Indre By",0,4,2,127,55.686114,12.614466,"E"
"4785","Indre By",5,2,1,131,55.675554,12.598588,"E"
"4786","Østerbro",4.5,2,1,125,55.698468,12.586332,"E"
"4787","Østerbro",0,5,2,134,55.700589,12.587937,"E"
"4788","Indre By",5,2,1,132,55.685922,12.58372,"E"
"4789","Indre By",4.5,2,1,133,55.685335,12.584235,"E"
"4790","Indre By",0,2,1,137,55.675409,12.599364,"E"
"4791","Indre By",5,3,1,135,55.680539,12.591118,"E"
"4792","Indre By",5,2,1,134,55.696314,12.586661,"E"
"4793","Østerbro",4.5,4,1,134,55.699124,12.587333,"E"
"4794","Østerbro",5,2,1,130,55.700887,12.583368,"E"
"4795","Østerbro",0,2,1,142,55.703083,12.588261,"E"
"4796","Østerbro",5,6,3,141,55.69959,12.585748,"E"
"4797","Østerbro",4.5,2,1,124,55.70662,12.583499,"E"
"4798","Indre By",5,2,1,134,55.68659,12.585253,"E"
"4799","Indre By",4.5,2,1,127,55.68202,12.583327,"E"
"4800","Indre By",4.5,2,1,127,55.682479,12.586806,"E"
"4801","Østerbro",4.5,5,4,134,55.698015,12.584914,"E"
"4802","Indre By",5,2,1,134,55.685351,12.585338,"E"
"4803","Østerbro",5,2,1,127,55.702927,12.583242,"E"
"4804","Amager Øst",5,2,1,135,55.666333,12.609324,"E"
"4805","Indre By",0,3,1,124,55.6868,12.589757,"E"
"4806","Østerbro",5,6,3,132,55.700295,12.586366,"E"
"4807","Indre By",4.5,3,1,134,55.675202,12.598242,"E"
"4808","Østerbro",0,6,4,142,55.697386,12.583118,"E"
"4809","Østerbro",0,3,1,133,55.702514,12.58997,"E"
"4810","Indre By",5,3,1,127,55.682912,12.586375,"E"
"4811","Østerbro",5,2,1,127,55.701364,12.584245,"E"
"4812","Østerbro",0,2,1,127,55.705246,12.590058,"E"
"4813","Indre By",5,2,1,134,55.685114,12.586754,"E"
"4814","Østerbro",0,2,1,124,55.703774,12.586616,"E"
"4815","Østerbro",5,4,2,127,55.700524,12.58669,"E"
"4816","Østerbro",0,2,1,137,55.70737,12.587701,"E"
